Date,Time Taken,Condition,Review,Rating
"September 20, 2020",Taken for 2 to 5 years,Anaprox (naproxen) for Period Pain:,Anaprox is a lifesaver for migraine and endometriosis. Allowed me to function on a daily basis until I got my endometriosis diagnosis. Didn’t completely alleviate my pain but made it manageable and didn’t make me too drowsy to go about my business. Also is great for migraines if I catch them early enough. The only downsides are that I did have to increase my dose over the years and it is hard on the stomach.,8
"February 22, 2018",Taken for 6 months to 1 year,For Period Pain:,"Ever since I could remember I always had the worst period cramps. I would miss school, work, parties, you name it for the first 2 days of my flow because the pain was just too much to handle. I threw up every month, felt weak, faint and had a hard time even getting out of bed. A year ago I finally decided I've had enough and do not deserve to go through this pain monthly. My doctor prescribed me Naproxen 500, and although it certainly isn't a miracle worker, I am now able to go on with my life and complete my day to day tasks. The discomfort is still mildly there, but I am just so happy to not be on the toilet puking each month from the severe pain. I am able to function with Naproxen and it has helped me significantly.",7
"June 1, 2020",Taken for 1 to 6 months,For Period Pain:,Before I got on the depo shot I was having really bad period pain also times not on my period I was hurting so bad it interfered with work and sleep my doctor proscribed me Naprosyn and it worked better than a heating pad,10
"March 31, 2018",Taken for 2 to 5 years,For Period Pain:,"My second-day cramps are usually so terrible that I cannot get out of bed. I've tried Pamprin, Midol, and other pain relievers for my menstrual cramps and none of them helped with the pain. Aleeve is the only one that works for me. If I take 2 and then take a short nap, my cramps are completely gone when I wake up.",9
"January 16, 2018",Taken for 1 to 6 months,For Period Pain:,"I've been taking naproxen for a couple of months for severe cramps and it has been working wonders. Two a day on day 2 of my cycle and I'm good, then maybe 1/2 on day 3 going into day 4.
My only side effect this month is that my cycle has stayed on a little longer.  It's usually 6 days max....and now I'm on day 8, so hopefully the end is near !!  I'll definitely try it again next month !!",
"February 12, 2018",Taken for 2 to 5 years,For Period Pain:,It's the only one that works for me. I'm having a lot of cramps and pain every month and the first day I have to stay in my bed but with this medication everything is going away! When I notice the first symptoms I take it and after 20 Minutes I have nothing. I need to take it only one time in the first day. I have zero side effects.,10
"February 2, 2018",Taken for 2 to 5 years,For Pain:,"I've been using Aleve for a couple years now for my period pain. Taking one gel capsule right as I start feeling pain seems to get rid of it altogether within about 10mins! I never really trusted that drugs worked well until I used Aleve. Now, I got my last wisdom tooth pulled yesterday. The dentist suggested Tylenol (500mg)+Advil (600mg), and wrote me a prescription for percocet (which I haven't filled yet) if I'd rather that. Tried the Tylenol/Advil combo. Barely worked. Couldn't sleep and early morning I grabbed my Aleve to see if that would help... Pain is pretty much gone unless I move that area of the mouth. I love Aleve. I put 9/10 because it failed me just once with my period. (It's possible I took it too late though.)",9
"April 24, 2018",,Aleve (naproxen) for Pain:,I have never taken Aleve before. Dr recommended for my trigger finger (inflammation)  it did help. Took the round blue pill 220mg one after dinner. 4 tables in four days. I’m stopping it today as I got a sore throat out of the blues. Could it be a reaction.. ? I’m pretty healthy and I know taking medications is not my forte. Still I know it did help.,10
"February 20, 2011",,For Period Pain:,"I was involved in a car accident in 2005 in which my urethra was severed. Since surgery it has had a an going problem with closing off with scar tissue. I have to self catheterize, which results in inflammation in the area. Naproxen at 500mg has been the only anti-inflammatory that has worked in this area. Also effective for muscle pain.",9
"February 24, 2009",,,The most effective over-the-counter drug to reduce the effects of tendonitis.  My tendons can stay inflammed for years and usually only respond to steriod injections.  Aleve has proven to be just as effective.,9
"September 14, 2021",,Aleve (naproxen) for Sciatica:,I had to quit using due to swelling in my right leg and feet ( Edema).  Went away several days after discontinuation of use. Went back on two more times but same problem occurred again.  I now alternate  Ibuprofen with Acetaminophen with no side affects except occasional constipation.,
"November 26, 2021",Taken for less than 1 month,Naprosyn (naproxen) for Sciatica:,"I tried Naprosyn 500 mg.. not worked..
Take mobizax  (diclofenac+chlorzaxazone )1-0-1, mecocel pg (methylcobalamine1500mg+pregablin75mg SR)0-0-1.@7PM..
RABICEL DSR (OR) ANY GASTRIC TABLET BEFORE FOOD 1-0-1..

This is very effective sciatica medicine thanks.

If you are still facing problems kindly visit your doctor.",2
"July 26, 2021",Taken for 5 to 10 years,For Osteoarthritis:,"I have taken 2-3 Naproxen 500mgs weekly for about 7 years for osteoarthritis in my feet knees and back and can honestly say if it wasn’t for Naproxen I don’t think I would be mobile. I limit my tablets to avoid any side effects and they really ease the pain, after a couple of days I start feeling pain and stiffness and can hardly walk so I know my next tablet is due.  I think they are a great pain reliever . I am 73 and on good days very active…thank you Naproxen .",10
"February 26, 2022",Taken for 5 to 10 years,Aleve (naproxen) for Period Pain:,I have had the worst period pain ever accompanied with heavy flow and clots that I was changing my sanitary pads every 2 hours and sometimes even 45 mins. The pain was so bad that I could barely walk or do anything. Lying on bed didn’t even help. Aleve has been a life saver. It helps in reducing the pain so quickly and I am able to at-least sit on my bed without having to feel that I am going to faint.,
"February 13, 2022",Taken for less than 1 month,Aleve (naproxen) for Back Pain:,"After taking this drug for back pain, I had the most painful experience of my life, more painful than back surgery. I couldn't walk for 6 hours. As the drug began to leave my system things began to get better. I had to wait 96 hours to take Ibuprofen again which is my miracle for pain. During the hours the Aleve was leaving my system I got slowly better. I followed all the rules. No alcohol, no
drugs that might interact but this drug was a total disaster. These drugs are both nsaids - they should react similarly. But there has to be a difference in the way they mix them or the non-active
ingredients. Any similar experiences?",1
"September 25, 2021",Taken for 1 to 2 years,For Period Pain:,"I’ve been taking naproxen for a while now for period pain and it has worked wonders honestly. Like everyone here, my periods were really bad since I first got them at age 13. At age 14 I got on the pill and my period problems disappeared, but I decided to get off the pill at age 24 (about 2 and a half years ago). The period cramps came back, and my doctor recommended naproxen a few days before my period. I also double up with Tylenol and I no longer dread my period. It’s still uncomfortable, but not painful. Highly recommend! Ibuprofen did not work the same way for me.",10
"March 8, 2022",Taken for 1 to 6 months,For Herniated Disk:,I was on naproxen for 11 weeks after damaging my back. From week 5 I complained of stomach issues to my GP and hospital and I was still prescribed. I’ve been off of them now for three weeks and still have issues with my stomach being unable to relax and constantly tense. I would avoid this drug at all costs even if the pain is bad it’s not worth the later upset. I was still in pain throughout and still swollen throughout.,1
"August 31, 2017",Taken for less than 1 month,For Osteoarthritis:,"I have mild arthritis which gives me pain primarily in my hands, wrists & ankles.  I take (2) 220 mg naproxen sodium before I walk 9 holes of golf in western PA which involves serious hills.  I think it definitely helps me but wonder how long before I anticipate golfing I should take the naproxen sodium, 1 hour, 2 hours, 4 hours?",7
"February 20, 2022",Taken for 1 to 6 months,For Period Pain:,I have 500 mg & it does nothing!!! It’s like taking tic-tac’s & calling it medicine. I have such severe period pain & this does nothing. I take two at the same time plus some liquid gel ibuprofen it still does nothing!!! Like what?!?,1
"February 10, 2021",Taken for 1 to 6 months,For Period Pain:,"My doctor prescribed naproxen to me.
I have fibrosis and the pain is not pretty.
I start taking the naproxen and I'm am so happy she told me about these. Really does help with pain. If I don't take these I have to most awful cramps. Naproxen is my new friend when mother nature comes knocking.",9
"December 25, 2021",Taken for 2 to 5 years,For Sciatica:,"I have been taking Naproxen for severe menstrual cramps for about 5 years now. It helps relieve lower back pain and loosen pain in my abdomen. I just recently started experiencing sciatic nerve pain. I’ve seen a chiropractor. Stretched. Hot-tub. Exercise in pool. Heat. Ice. I cannot lay down at night and have been sleeping upright for 2 weeks now. I’ve become desperate for relief and sleep. I took one of my naproxen 500 one night and have never felt more relieved. However, since I’ve been taking it for so long, I’ve noticed a slight tolerance and stomach sensitivity. Take it only when you really need it.",9
"July 18, 2021",,For Muscle Pain:,"Since taking naproxen I have had terrible leg pain in my calves and back of upper thighs it was agony getting up from a chair, I had been taking them for 3 weeks and have now stopped and my leg pain is easing .",
"October 7, 2021",Taken for 1 to 2 years,For Period Pain:,"This has nothing but a miracle for me. Over the counter stuff didn't do anything but naproxen helped me so much. The first day of my cycle is the worst and this stopped the extreme throwing-up crying pain I used to have with no diognosis of endometriosis or anything. Be careful though. It's very hard on the stomach if taken often, remember to take it with food. One or two doses really helped me with cramps when nothing else did.",9
"January 24, 2022",Taken for less than 1 month,"For Gout, Acute:","Hi, This is really like magic for my knees which has been swollen for a days were I cannot walk and bend my legs. I went to the emergency hospital in Vancouver. Usually I was treated by removing the fluid  by aspirations, which was painful and unhealthy treatment for gout. So after waiting for a long time inside the emergency room, I was given a NAPROXEN with some water. So today it's been 2 days only by taking same medicine, WOW, I can walk and help now.. Thank you lots.",10
"July 21, 2018",Taken for 5 to 10 years,,"Naproxen helps me with my diagnosed Major Mood Disorder (MMD) and Post Traumatic Disorder chronic symptoms.I   have observed during periods of my suffering pain, I experience a significant positive shift in my outlook on life (more hopeful and full of positive physical energy and mentally able to concentrate while multitasking). No side effects felt. I am middle age African American male taking this medication for osteoarthritis of foot and other pain symptoms.",9
"December 22, 2021",Taken for 10 years or more,"For Gout, Acute:",I've had a flare up of gout on my big toe which was really really painful. For 3 days I have taken maximum amount of 500mg tablets a day with  no effect whatsoever.  The tablets are well in date to use. I've used pills regularly for back pain for years,3
"March 4, 2022",Taken for less than 1 month,For Costochondritis:,"I've had Costochronditis for several years now (on and off) and ibuprofen has always got rid of the pain, until 24th Feb 2022.  The pain lasted for over a week and I had to call the doctor as I couldn't even sleep for more than two hours at a time it was that painful.  He prescribed me naproxen (never taken them before) said they might have side effects but I've never had side effects from any medication.  I took one tablet along with omeprazole and the pain is actually getting easier to manage.  The omeprazole was to prevent ulcers in this stomach as naproxen does this also the stomach can get a bleed and all sorts of stuff can happen through taking naproxen. I live in the uk so never paid for this prescription",9
"February 4, 2013",,"For Gout, Acute:",As a physician and a sufferer of gout I can say without doubt that Naproxen works just as well as Indomethacin. ,9
"December 4, 2009",,Aleve (naproxen) for Osteoarthritis:,"I take one Aleve in the morning, one at night and can't believe the relief I've experienced from painful, arthritic  knees.",8
"February 23, 2012",,"Aleve (naproxen) for Gout, Acute:","Worked very well. Felt the pain intensifying, got the Aleve a few hours later, started with 2 tablets then 1 every 8 hours. Will do this for a few days. Very rapid relief of Gout big toe pain.",9
"February 20, 2010",,Aleve (naproxen) for Rheumatoid Arthritis:,"I just starting to take Aleve, I take one every morning. So far no bad side effects. It sure has improve my joint pain and stiffness.",9
"February 1, 2014",Taken for 1 to 2 years,Naprosyn (naproxen) for Osteoarthritis:,This is an excellent pain medication as well as an anti inflammatory. I take 500 mg twice a day and had no adverse side effects.,10
"December 16, 2016",,Aleve (naproxen) for Back Pain:,Aleve is great for back pain.I take one pill in the morning. And one at night before bed time.no pain at all.That's what my M.D. told me to take.thanks Aleve .great job,10
"January 31, 2015",Taken for 1 to 6 months,Aleve (naproxen) for Back Pain:,It works better than Vicodin for my lower back pain. It takes about 45 minutes to kick in.,9
"March 9, 2015",Taken for less than 1 month,Aleve (naproxen) for Back Pain:,"Have bulging disc at l-1 ,spinal stenosis at t-10-11 ,c-6-7,didn't  want to take narcotics. Have been taking Aleve for 7 days, excellent relief. Hope it lasts.",10
"September 2, 2015",Taken for 1 to 2 years,"Aleve (naproxen) for Gout, Acute:","like the previous person mention, I'm a strong believer of aleve, it works faster for my gout than the prescription meds I take. No more going to the doctor for refills.....Aleve works!",9
"November 8, 2011",,Naprelan (naproxen) for Sciatica:,"Sciatica pain since June. October started Naproxen 500 and obvious changes. No pain from back to calf, can stand for longer periods of time without pain and leg numbness. Very happy. ",9
"April 11, 2014",,Naprosyn (naproxen) for Back Pain:,This medicine is not helping at all. My back pain seems to be getting worse not better.,
"January 10, 2010",,Aleve (naproxen) for Rheumatoid Arthritis:,Killed my stomach. Never had problems before taking this and I took Aleve with food.,3
"May 18, 2011",,"For Gout, Acute:","Stops a gout attack in its tracks, but it is essential to kick off with a large dose (600mg or greater) followed by regular low doses.",9
"March 10, 2011",,For Osteoarthritis:,I've used naproxen sodium for five years (500 - 1000mg daily as needed) with no side effects. I am 66 years old.,9
"December 19, 2008",,Aleve (naproxen) for Back Pain:,Best medicine I ever took for back pain.,10
"September 1, 2015",,"Naprosyn (naproxen) for Gout, Acute:",Naproxen is the only thing that will make my gout subside when I have an attack.,10
"November 5, 2014",Taken for less than 1 month,Aleve (naproxen) for Pain:,Toothache- took the pain away instantly. Very good for a toothache.,10
"July 7, 2016",Taken for 6 months to 1 year,Aleve (naproxen) for Rheumatoid Arthritis:,It does help a bit on stiffness and swelling. Please be sure to drink plenty of water as it can rise your creatine levels and lead to kidney problems if you don't stay hydrated.,6
"May 20, 2013",Taken for less than 1 month,"For Gout, Acute:","Feminax Ultra for period pain, in the UK. Gets rid of gout pain immediately within 1 hour. Swelling reduced to nothing in 12 hours. Simply Awesome, can't say anything other than that. ",10
"April 16, 2020",,For Pain:,"Listen whatever you do! If your stomach is sensitive don't take, naproxen, it  had me so sick I thought I had the coronavirus!!!! Nauseous, dizziness and bad stomach cramps it was terrible+",1
"January 30, 2011",,Naproxen Sodium DS (naproxen) for Sciatica:,"Naproxen works pretty well, except that it tends to wear off well before the next dose is due. It works for about 8 or 9 hours and then begins wearing off.",7
"June 8, 2019",Taken for 2 to 5 years,Aleve (naproxen) for Period Pain:,Aleve is the ONLY drug that has worked for my horrible period pain!,10
"October 17, 2009",,For Rheumatoid Arthritis:,This is like a miracle drug. I couldn't even get out of bed without pain. Now I am pain free. Awesome,10
"February 24, 2009",,Aleve (naproxen) for Tendonitis:,The most effective over-the-counter drug to reduce the effects of tendonitis.,9
"July 24, 2016",Taken for less than 1 month,Aleve (naproxen) for Back Pain:,Not as good as THC but very effective for me. One wants a solution that allows your mind to not constantly be aware of pain. This does the job for me.,9
"May 19, 2009",,For Sciatica:,"It works phenomenally. However, 2 a day doesn't keep the pain away for 24 hours.",9
"August 18, 2008",,For Headache:,"This is a great drug. It is fast acting and effective. I get severe migraines and this drug works really well. It stops it in its tracks, which a blessing to me as some of my migraines last 3 days.",9
"February 21, 2016",,"Aleve (naproxen) for Gout, Acute:","Well I went to the ER, they diagnosed me with gout. They gave me a prescription that was $45 for 20 pills! Pharmacist told about Aleve. I bought it for $7.99/100 pills. Best choice ever, no regrets",10
"February 4, 2015",,Aleve (naproxen) for Back Pain:,Best one out there.,10
"March 12, 2008",,Naprelan (naproxen) for Osteoarthritis:,"My Dr. prescribed Naprelan for me on March 10th..By March 12th. my condition had improved 85%!!!
Ladybugluv",9
"December 11, 2008",,Naprosyn (naproxen) for Osteoarthritis:,I can certainly tell a difference when I don't take Naprosyn. I take 500 mg twice a day if needed.,7
"June 26, 2008",,For Headache:,Take one Naproxen 500 for severe sinus headaches.  Within 20 minutes you are back to normal.  The best drug ever invented!,10
"March 15, 2019",Taken for 5 to 10 years,Aleve (naproxen) for Tendonitis:,Aleve is fantastic for tendonitis in my Achilles' tendons.  You'd have a fight on your hands if you took my Aleve away from me!  :),10
"August 24, 2016",Taken for less than 1 month,Aleve (naproxen) for Sciatica:,"Save your money. Might as well take a baby aspirin. Extra strength Advil Liquid Gels, or Tylenol Arthritis work 10 times better.",1
"December 29, 2015",,For Back Pain:,"Nursing student on feet all day, lifting patients. This is the only drug that helps my SI back and hip pain. I keep it with me daily. I would seriously be in trouble with out it.",10
"March 13, 2009",,Aleve (naproxen) for Muscle Pain:,"It works great but gave me severe stomach cramps, pain, and general gastrointestinal distress.",7
"September 29, 2019",Taken for less than 1 month,For Osteoarthritis:,I'm currently taking naproxen for my joint pain but it's not helping me at all I feel the same,1
"August 9, 2020",Taken for less than 1 month,"Aleve (naproxen) for Gout, Acute:",Aleve works really well for my gout induced knee pain. I have diarrhea today but not convinced the aleve is what caused it. Just being able to walk again is a Godsend.,10
"August 12, 2010",,Aleve (naproxen) for Back Pain:,"I love Aleve! It makes all my lower back pain disappear, I feel like a new person.",10
"August 24, 2019",,For Sciatica:,Pointless doesn’t touch pain,1
"October 17, 2013",,Aleve (naproxen) for Period Pain:,Aleve helps a lot,8
"August 14, 2014",,For Osteoarthritis:,"Took my first 500mg pill last night after supper, really feel good this morning, no pain when sleeping. Will post again in a week to update.",9
"July 21, 2008",,"For Gout, Acute:",Used it for 3 days. Ankle swelling and pain now much reduced and can walk properly on left leg. Still some pain in big toe.,8
"November 19, 2015",Taken for less than 1 month,Aleve (naproxen) for Period Pain:,This is my go to drug every month for cramps. Love love love.  I've had severe cramps ever since and as soon as I started taking this everything will go away in less than 15 minutes.,10
"May 8, 2009",,Naprosyn (naproxen) for Pain:,"I use it for long-term muscle swelling and back discomfort. It works pretty good for the most part, it doesn't fix all the pain, but it definitely makes it more tolerable.",7
"March 5, 2015",Taken for less than 1 month,"For Gout, Acute:","Wow! Before taking this I couldn't even touch my foot, now I am 95% pain free! Brilliant!",10
"January 31, 2021",,Aleve (naproxen) for Rheumatoid Arthritis:,When I have a severe onset of arthritis pain I take an Aleve. After about an hour I begin to feel relief and can start moving again. It has been a great product for me.,10
"May 5, 2014",,Aleve (naproxen) for Pain:,"I became very ill taking Aleve on a routine basis. I developed an intestinal ulcer, ringing in my ears, dizziness, vision changes the list goes on. ",1
"October 3, 2018",Taken for 6 months to 1 year,For Pain:,"I give it a ""1"" because ""0"" is not an option. This medicine has never helped me relieve any kind of pain.  :{",1
"July 13, 2013",,For Headache:,"I was prescribed Naproxen for menstral cramps due to Endometriosis, but it works wonders on headaches!",9
"August 20, 2011",,Aleve (naproxen) for Headache:,Caused vomiting and gave me worst headache.,1
"October 24, 2018",Taken for less than 1 month,For Sciatica:,Please be aware cause extreme bleeding inside your body do not take unless I absolutely have to does not even help with pain like it's supposed to,1
"September 1, 2015",,Aleve (naproxen) for Back Pain:,I took two aleve and my back pain hasn't even lessened. Still hurts the same after 4 hours and it's supposed to work for 8-12 hours.,1
"October 7, 2009",,Naprosyn (naproxen) for Osteoarthritis:,"Helped the inflammation and pain, but gave me insomnia.",5
"March 19, 2011",,Aleve (naproxen) for Frozen Shoulder:,One every 8 hours dulls the pain but sufficient dosage to kill the pain elicits some skin and stomach side effects.,5
"December 9, 2015",Taken for less than 1 month,Aleve (naproxen) for Back Pain:,It does absolutely nothing for my pain.,1
"February 5, 2009",,Naprosyn (naproxen) for Tendonitis:,In 2 doses my pain was at a 2 and the use of my arms were at 90%.,10
"September 11, 2014",Taken for less than 1 month,For Back Pain:,I took 500 mg. No joy after 4 hours now still feeling no relief.,1
"August 28, 2012",Taken for 6 months to 1 year,Naprosyn (naproxen) for Back Pain:,Made a big difference in my hip and knee pain,9
"October 28, 2015",,Aleve (naproxen) for Back Pain:,"I started taking this per my Doctor instead of Tylenol for lower back pain.  I had stomach issues.. could not eat, vomited, severe itching on the legs and armsI ",1
"October 1, 2013",,For Sciatica:,Used Naproxen for sciatica. Even had the prescription strength. It never upset my stomach but didn't help with my pain. ,1
"May 27, 2015",,Naprosyn (naproxen) for Muscle Pain:,"Works well in the long term, not for immediate pain relief.",8
"December 13, 2008",,For Rheumatoid Arthritis:,These pills are helping me with arthritis. I have arthritis all over the place. From my upper back all the way to my legs.,9
"May 13, 2019",,For Back Pain:,lower back pain  was getting worse - like breathtaking nerve pinching but on Nparoxen and I am now pain free,10
"October 11, 2012",Taken for less than 1 month,Naprosyn (naproxen) for Back Pain:,"Back pain from accident squared away after second dose. The pain went all the way to my foot and up my back into my neck and shoulder. Just started medicine today!!!
10/11/2012",9
"November 8, 2012",Taken for 5 to 10 years,Aleve (naproxen) for Ankylosing Spondylitis:,"Works very well for back pain especially when it also affects the surrounding muscles. But, you should always take it after a meal as it can cause serious stomach pain.",
"March 8, 2008",,Naprelan (naproxen) for Headache:,I have TMJ and it was causing severe headaches. I was given Naprelan to  take down the inflammation in my jaw. Within two days I was feeling much better and could even open my mouth wider.,10
"December 6, 2009",,Naprosyn (naproxen) for Osteoarthritis:,Did its job but made me lethargic.,3
"March 19, 2019",Taken for 1 to 6 months,For Muscle Pain:,"I have taken naproxen today for neck pain, it is really effective took away pain so I can focus.",9
"January 18, 2017",Taken for less than 1 month,"For Gout, Acute:","I get gout flares very seldom, my last one was very painful, took naproxen for the first time it worked immediately. I love it.",10
"June 30, 2009",,Aleve (naproxen) for Back Pain:,"Works well for back, shoulder and knee pain",10
"March 27, 2009",,For Osteoarthritis:,"This drug works very well on alleviating the osteoarthritis pain but once in a while I get a side effect.  Specifically, it is stomach upset, and randomly it is a metallic taste in my mouth.",8
"February 25, 2009",,Naprosyn (naproxen) for Costochondritis:,It helps a lot. Try to avoid prolonged use. Side effects can be severe.,
"August 31, 2018",Taken for less than 1 month,"Aleve (naproxen) for Gout, Acute:","I took one aleve pill and with in 10 minutes it helped my body regulate the severe symptoms. I am happy about aleve , I have not tried any other medicine yet.",8
"March 2, 2016",,For Back Pain:,I've been prescribed it off and on over the last 9 years and it didn't change my pain at all!!!! Ibuprofen works way better then naproxen. Naproxen was like taking a pill that was made of NOTHING!!!!!,1
"October 3, 2007",,Aleve (naproxen) for Pain:,We find Aleve most helpful with aches and pains.,
"March 29, 2019",Taken for 5 to 10 years,Aleve (naproxen) for Period Pain:,"I've never had a bad experience with Aleve for period pain. I take it before my period even starts but if I do get cramps the day of, I can pop one, take a nap, and the pain is gone!",10
"April 11, 2017",,Aleve (naproxen) for Pain:,"Had my knee pop and pain was horrid.  Could not walk; took 2 Aleve,  then there was no pain could walk much better.  Glad for such a wonderful medicine.",10
"January 27, 2011",,Aleve (naproxen) for Back Pain:,Doesn't help my back pain.,1
"June 16, 2019",Taken for 1 to 6 months,Aleve (naproxen) for Period Pain:,Aleve takes away almost all of the pain. More helpful than any other drug or method I’ve tried to help with period pain.,9
"October 20, 2020",,Aleve (naproxen) for Back Pain:,I love it works miracles on my back and neck,9
"June 30, 2013",Taken for less than 1 month,Naprelan (naproxen) for Osteoarthritis:,Takes away swelling from knee post-surgery.,8
"August 26, 2015",Taken for less than 1 month,For Headache:,I have taking naproxen 500mg for migraine it alleviated a lil bit of the pain. But I did not see full recovery but it worked for my 14yr old son it took  his headache away.,
"August 3, 2009",,Aleve (naproxen) for Headache:,"Very few (one, normally) will cure any headache I have had.",9
"October 6, 2009",,For Headache:,I do have extremely severe headaches and this drug tends to give relief more often than not. A bit surprised and concerned about the side effects warnings.,8
"August 7, 2013",Taken for 6 months to 1 year,Naprosyn (naproxen) for Tendonitis:,I have Achilles tendonitis and this does not relieve the pain too much.,3
"May 31, 2020",,For Pain:,Not effective at all !!  Advil worked much better!!,1
"June 6, 2009",,Aleve (naproxen) for Headache:,Only thing that works for me.,10
"July 31, 2015",,For Headache:,When I first started using naproxen for migraines it really worked quickly and fast but now I take it and it does not work at all..,2
"March 12, 2014",Taken for 1 to 2 years,For Rheumatoid Arthritis:,I only use when doing physical activity,9
"August 22, 2014",Taken for 6 months to 1 year,Anaprox (naproxen) for Muscle Pain:,I was prescribed 500mg 4 times a day..I feel no pain and able to work,10
"July 27, 2015",,For Headache:,I had never hard of naproxen sodium before but I had a bad headache at work and my friend gave it to me.  It worked well and fast.  I would definitely take it again.,10
"December 8, 2015",,Naprosyn (naproxen) for Rheumatoid Arthritis:,This medicine made a great difference overnight for me.,8
"December 21, 2016",,For Period Pain:,Cramps woke me up. Took 500 mg of Naproxen because I was out of advil. It worked in 25 minutes to eliminate all pain.,10
"April 5, 2020",Taken for 10 years or more,Aleve (naproxen) for Headache:,I been taking Aleve since 2003. It helps releave My mingraines. This drug is a god sent.,
"June 26, 2019",Taken for less than 1 month,For Muscle Pain:,Pulled an intercostal working out. 1 week on  naproxen  500 mg twice a day and I was back to going to the gym lightly on the second week while still taking it. Fully recovered after 3 weeks.,10
"March 9, 2015",,For Pain:,I was taking this 2x a day at 500 mg for a torn pcl knee injury. Has not done anything for the pain!,1
"August 7, 2012",Taken for 6 months to 1 year,Naprelan (naproxen) for Osteoarthritis:,"Works great. No noticable side effects. Cost is pretty high, but my insurance covers it.",10
"February 9, 2011",,For Muscle Pain:,I have been taking Naproxen for a long time.  I just found out from my Cardiologist that it is causing my high blood pressure. It can damage the kidney and liver.  ,6
"May 25, 2019",,For Period Pain:,Naproxen works absolutely amazing for period pain. I would definitely recommend this to anyone who has really bad cramps or pain during their period.,10
"April 18, 2019",Taken for less than 1 month,For Neck Pain:,I broke my neck and had to have surgery to fix it  and the pain is very bad. My doctor gave me Naproxen and I took it but after taking it the pain was so much worse. I will never take Naproxen again.,1
"October 11, 2014",,Anaprox-DS (naproxen) for Muscle Pain:,Helps inflamation but with excessive weight gain 10lb 1 mth.,2
"January 5, 2013",,For Headache:,"Calms my Migraines a bit, but then they go back to normal or even worse. Not the best medication for me.",4
"February 25, 2015",Taken for less than 1 month,For Pain:,"I have chronic shoulder pain for over a year. I finally got it checked out and was prescribed this. It works wonders, but makes me very nauseated. I really wish I didn't get like that.",8
"March 3, 2008",,For Pain:,Not a very good pain killer.,3
"August 6, 2019",Taken for 2 to 5 years,Aleve (naproxen) for Osteoarthritis:,"Gouty arthritis: fair
Arthritic shoulder: good",8
"February 10, 2009",,For Osteoarthritis:,Effective 12 hour pain medicine but caused significant long term gastro-intestinal disruption.,7
"September 4, 2015",,"For Gout, Acute:","You have got to catch the attack in the early stages ,750mg to start and 250 every 8 hours. Mind you I get a really bad stomach with the 750mg dose but it realy does the trick",9
"August 20, 2012",Taken for less than 1 month,Naprosyn (naproxen) for Pain:,Does not help with my chronic pelvic pain. ,2
"July 24, 2012",Taken for 1 to 6 months,Naprosyn (naproxen) for Pain:,Naproxen has not worked for me at all. It is just like taking Advil or Aleve. ,
"June 29, 2019",Taken for 1 to 6 months,Aleve (naproxen) for Period Pain:,"This medicine works excellent for my period pain. Ibuprofen works good, but not as good as Aleve does. I am very happy. I never tried it for my headaches.",10
"August 25, 2010",,Anaprox (naproxen) for Tendonitis:,"Did cause slight drowsiness, but controlled the pain of aggravated calcific tendonitis in my shoulder much better than I expected. Allowed me to sleep at night again and regain much range of motion.",9
"July 10, 2018",Taken for less than 1 month,Aleve (naproxen) for Back Pain:,Relieved back pain but resulted in  bad heartburn,6
"June 22, 2009",,Aleve (naproxen) for Back Pain:,"Aleve worked very well for my neck and back pain but I had side effects... shortness of breath, feeling faint, and my tongue started to swell. I stopped the medicine and was okay the next day.",3
"August 28, 2008",,Naprosyn (naproxen) for Costochondritis:,It is good.,10
"March 22, 2015",Taken for 1 to 6 months,Anaprox (naproxen) for Osteoarthritis:,"If you have any kind of stomach problems, these kind of medications aren't for you. It only relieved about 10-20% of my pain & hurt my stomach in the process.",2
"November 28, 2017",Taken for less than 1 month,"Aleve (naproxen) for Gout, Acute:",Aleve really worked for me with my toe swelling for the gout and  the relief was  very fast for me.  It is Awesome,10
"February 4, 2015",,Naprelan (naproxen) for Muscle Pain:,Works better after taking it a couple of days,6
"June 14, 2019",,For Period Pain:,I took three 500 milligram naproxen and it didn’t help  my period pain whatsoever,1
"January 24, 2021",Taken for 6 months to 1 year,For Headache:,I've been on Naproxen for about a year and a half now and I have to say it really helps. As soon as a migraine pops up I just take on of these and the pain decreases down significantly.,10
"April 4, 2012",,For Period Pain:,"As I grew older my pains grew worse. Since I've discovered naproxen, I never worry about period pains anymore because it soothes the pain within 15-20mins!",6
"February 25, 2017",Taken for 1 to 6 months,For Pain:,Did not relieve excruciating lower back pain from my Degenerative disc disease,2
"July 31, 2009",,Aleve (naproxen) for Back Pain:,"I took 2 for lower back pain, definitely muscle and it didn't really help.",2
"February 4, 2020",Taken for less than 1 month,For Pain:,"I was put on naproxen and  had an allergic reaction later on. Complete swollen face for 6 days straight, terrible hives and a burning itch - do not recommend.",1
"February 10, 2019",Taken for 1 to 2 years,For Period Pain:,"500 mg of Naproxen when I have menstrual cramps works wonders! I normally have really bad pain when I get my period but once the Naproxen kicks in, I no longer feel that pain. Totally recommend it.",10
"October 11, 2013",Taken for 2 to 5 years,Anaprox-DS (naproxen) for Pain:,"I recommend if for girls if they have menstrual pain. It  helps alot, 10-15 mins after I take the pill I feel no more pain!",10
"March 26, 2012",,For Pain:,"I had 2 abscess teeth and my dentist gave me these. It took a while for it to kick in, but when it did it was better than any other thing.",9
