Date,Time Taken,Condition,Review,Rating
,,For Bipolar Disorder:,I’ve been taking Lamictal for Bipolar 2 for a couple months now and I can honestly say it is life-changing. I’ve suffered with manic depression for 20 years and refused medication until my final breaking point a few months back. I’m currently at 150mg and feel this is my sweet spot. I’ve not experienced ANY side affects. Highly recommend this wonder drug. It has saved me.,
,,For Bipolar Disorder:,"I have been on it for about a week now and it helped me to stay calm and get rid of sucidal ideation.  I can finally control myself and stay out of the E.R. I am able to study for my finals again. People don't drive me crazy. No side effects yet.
In Europe it costs about 5$ for a month, less than 1$, if covered by insurance. It's not fair you have to pay a lot of money just to feel like a human again.",8
JSD,"September 29, 2021",For Bipolar Disorder:,"I was super nervous about taking this medication but I decided to go for it. Glad I did. It’s helped me a lot and I only had minimal side effects (a little mania, dry mouth, coordination issues) but they went away totally within 2 weeks of every dose increase. I’ve been on it two years now and have no side effects any longer. Give it a try.",9
,,For Bipolar Disorder:,"lilymay1999  from 2019-07-11, I wanted to tell you that
I as well have the same side effects! You explained them to a T! Except for another added to mine. No sex drive at all! And my Dr keeps telling me it's not that.. we've ruled everything else out and it still comes down to the Lamotrigine.. yet he will not say.that that is what is causing low sex drive. This never happened before I started taking it..",6
Anonymous,"February 6, 2009",,"I was diagnosed with Bipolar Disorder in September of 2008 and started the horrific process of finding the right medication(s) for me. Geodon worked really well but when my limited prescription plan runs out, Geodon would cost me $500.00 a month. So I asked my doctor to switch me to drug that has a generic. I started on Lamictal on 12-28-08 and it took until a week ago (February 1, 2009) to get to 200 mg. I have to take it in the morning as it is stimulating for me. A light went on when I hit 200 mg and I feel great. I am starting the process of going off of Geodon now, so I hope I still feel great when I am of the Geodon entirely.",10
,,For Post Traumatic Stress Disorder:,"Started with 50mg and have gone up to 75mg at night and in the morning, I got a rash, they put me back down to 50mg, said it was probably bug bite’s due to my homeless situation, but it’s clearly not, because on the 50mg at night & in morning was fine, no rash. And now they are putting up my meds yet again, it’s starting to feel like they purposely trying to give me Steven Johnson’s syndrome. And boy oh boy, if I do get it and I’ve got it for life, I’m going after my prescriber. Apart from that, I feel the meds are doing their job, but only at 50mg at night and 50mg in morning.",10
,,For Bipolar Disorder:,"I began with a dose of 50mg as a monotherapy for depressive swings and agitated hypomamia. As soon as I reached the 150mg mark, it was like a gear shifted. Every suicidal thought in my mind was just *poof* gone. It's been about six months now, and I've not had one thought of harming myself. It's unreal. Also, bonus: NO WEIGHT GAIN (applause!). Minimal side effects include headaches, dry skin, and mild hair loss. Now for the reasons why I knocked off two points. Horrendous insomnia. I had to add 50mg of Seroquel into the mix for sleep, and I'm lucky if I get a solid 5 hours. I also need an additional 50mg Seroquel PRN for agitation when I feel myself getting hypomanic. Unfortunately, Lamictal does zilch for anxiety and mania. It doesn't help with paranoia or impulsivity. Still, I'd hate to go off of it because of how effective it's been for suicidal ideation. For those considering Lamictal, it's definitely worth it for depression, but it's not effective alone for bipolar disorder.",8
,,For Bipolar Disorder:,"I have been dealing with undiagnosed bipolar, ptsd anxiety and depression for many years. Drs would always throw antidepressants that I felt made me worse. My new dr has been a god send!!  I am on 100 mg lamotrigine now and will be raising again soon. Within the first few days of starting on a low dose I almost felt like all the static in my head was toned down. I could sort through my not so racing thoughts and not feel overwhelmed. I really had a moment where I asked myself is this what normal feels like? This felt foreign to me. I nearly cried realizing I have been struggling silently and wondered why no one tried this in the past. I do take it at night as I was extremely tired taking it during the day. I still go through episodes but not nearly as bad. Some night sweats and vivid dreams but I will take that any day than how I felt before starting this medicine. Give it a chance!! It truly changed my life for the best!",9
,,Lamictal (lamotrigine):,I’m 25 yr old female with Borderline personality disorder (BPD). After reading so many positive reviews I really wanted this to work. I was on this medication for 3 weeks and I went to my local ER twice because I had a severe headache that lasted over 9 days. I went to the ER and was told it was a migraine. I then noticed that I had swollen lymph nodes and a skin rash that started appearing on my face and chest. I then became concerned that all these things were side effects from lamictal and when I went to ER for the 3rd time I was told to stop taking this immediately as it could lead to a life threatening rash. I’m sad I experienced these side effects because of all the positive reviews. Just beware of all these side effects that could appear because they could be very dangerous.,1
Scott,"October 25, 2020",For Epilepsy:,"My doc switched me from tegretol to lamotrigine. 600mg a day. Combined with Keppra. It didn’t stop my seizures. I became light sensitive to the headlights of on coming traffic at night. And at night, when laying down I had issues breathing. So my doc finally agreed to take me off the medication. Switched it to clobazam.",2
Lamictal,"October 5, 2021",Lamictal (lamotrigine) for Epilepsy:,This drug has helped me massively throughout the past few years. I was taking regular monthly seizures for about 3/4 days a month in my sleep and had several ambulances called for me then when I started this drug things have reduced not stopped completely but reduced drastically.  Not had a grand mal for three years and have absence seizures but rare  no where near as much as I did.  This drug has caused very little side effects I can't even recall one to be honest and if anything it has gave me confidence to stand up for myself for some weird reason lol. Highly recommend also can drink alcohol without side effects never had a side effect from it so yeah I'd stick to this,10
,,For Epilepsy:,"I have had absence seizures since I was young. I'm now 27 and still suffering from them. This is the first medication that was prescribed to me and I can confidently say that this experience has been as awful as when I had shingles. I had a headache that never went away, body aches, chills, a cough, and fevers that turned into a rash all over my face and body. Benadryl and steroid cream (as harmful as it is) used to work wonders for me, but they're not doing anything right now to relieve me of the itch. I felt sick every day and the seizures continued to happen. I'm suffering so much that I wish I could go back to how I was before, even if I have to live with having seizures for the rest of my life.",1
,,For Epilepsy:,"I was prescribed Lamotragine a few years ago now for an alternative drug for my epilepsy.
This drug doesn’t seem to work either but is very good for giving me anxiety attacks and suicidal thoughts. I have already tried to take my own life once. This said, the Mental Health team subsequently asked me if (bluntly speaking) I would think of doing it again or actually do it again but I couldn’t give a 100% no. This along with my irregular sleep pattern, feeling depressed and next to no motivation and double vision from time-to-time makes me angry and frustrates me knowing that I have been prescribed drugs for a condition that seems to unearth others that have pretty much always been dismissed let alone even thought of. Anxiety is the worst. I’m constantly on edge. I just finished a course that deals with anxiety and it’s early days but  if I’m honest, doing the methods learned I can say they will probably not work and inappropriate to do in public without stares from others.",2
,,For Bipolar Disorder:,"I’ve struggled with depression, anxiety, multiple eating disorders and a history of drug abuse. I went to a psychiatrist for the first time and they gave me a somewhat diagnosis of bipolar and bpd. They put me on lamotrigine because it worked for my mother. I start on a low dose and slowly increased it but as soon as I started taking it I became manic depressive, having vivid visions of harming myself/making plans, very bad suicidal ideation, being very angry and just amplifying all my mood swings. I will admit that it could just be ineffective and my mood is just getting worse by itself because I experienced all of the mood fluctuations before I start taking them but they have gotten 10x worse. My depression got really bad so did my numbness and dissociation. I can’t talk most of the time because I’m so depressed my mind just dissociates to protect itself , well that’s how it feels. I hopefully will be off them soon after seeing my psychiatrist.",1
,,For Bipolar Disorder:,"I’ve been on the maximum dose of this drug for years. For some reason my psychiatrist will not take me off of it even though I experienced psychosis and a suicide attempt that landed me in the hospital. I don’t know why folks like this drug. There are no side effects but also no benefits for me. It seems to be helping people with more minor to moderate symptoms but if you have bipolar disorder 1, it may not be for you",1
,,For Depression:,"After 4-5 weeks on Lamictal, lost close to 50% of my hair. Didn't understand why it was happening, and was incredibly upset to pull clumps out every time I washed my hair. Finally realized it was the Lamictal. Symptoms of depression had lifted over an 8 week course of TMS and Ketamine treatments. I was deeply resistant to try another drug, but my doctor finally convinced me to start Lamictal. My symptoms of depression are now almost as bad as they were before I started the TMS and Ketamine. I tend to experience strong negative side effects from all psychotropic meds, which is why I didn't want to try another. Lamictal is apparently touted as being the safest thing out there. That might be true for a lot of people, but not for me...",
,,For Borderline Personality Disorder:,"Was on lamotrigine for 8 years for Borderline Personality Disorder BPD symptoms. Was on 400mg per day. Didn’t do anything, no idea why I stayed on it for so long. I’m having MUCH better results with lithium.",1
,,For Bipolar Disorder:,"I started Lamitcal a few months ago with a goal of weaning off Lexapro, as Lexapro makes me sweat terribly. Lamitcal was recommended by a new psychiatric NP I am seeing. I have gone up to 200mg in 2 months, and my life is a nightmare. My depression is far worse, my suicidal thoughts are daily. I am stopping this drug immediately, as I am afraid I will follow-through with something terrible that would have been caused by this ""medication"".",1
,,For Bipolar Disorder:,"With a diagnosis of medically induced Bipolar Disorder (BP) from a strong antidepressant, with only one episode of mania. However what followed was some terrible depression, within 2-3 months on this drug I was really pulled out of it, managed to get a job and start to put my life back together. I still have some sad moments, mostly in morning but once lamotrigine kicks in from morning dose I come right. No side effects at all.",9
,,For Bipolar Disorder:,"Does this drug actually work? I’ve read a lot of promising reviews, so it must for some people. However, most published studies show it has little if any efficacy in the treatment of acute depression in bipolar. I’ve taken it on and off for years, sometimes at doses as high as 300mg, and it does nothing. No side effects luckily, but it just has absolutely no effect on me whatsoever. Disappointed because so many describe it as a miracle drug, but I have my doubts about its efficacy now.",2
,,For Bipolar Disorder:,The best medication ever for me. Overall I've been taking it for a couple of  years now. It never caused any side effects for me and really helped with my mood swings. Highly recommend it: it worked for me and and maybe will help you too. Good luck!,10
,,For Bipolar Disorder:,I've been taking this medicine for a few years and love it! I take 100mg-200mg daily depending on my mood. It's a life saver without it I'm not fun to be around. I've been very happy with this medicine and my dosage.,9
,,For Post Traumatic Stress Disorder:,"I have PTSD from prolonged sexual abuse and the aftermath of speaking up about it when I was younger. I also had noticed a very defined mood/energy cycle for many years, but because the cycle was fairly rapid and the energetic end of it was anxiety, agitation, and what I called ""energetic sadness"" with suicidal thoughts. There had been four major recurrences of PTSD symptoms in my life since the things happened 25 years ago, and the most recent lasted 3 years and was the worst. During this time the energetic side of the cycle would cause suicidal ideation.  When the episode subsided, the underlying cycle became more extreme in some ways, while most of the suicide thoughts had decreased.  I was on Vyvanse for ADHD as well.  I talked to my psychiatrist about the cycle a few times and when it got more extreme she said it sounded like cyclothymia so she started me on Lamotrigine.  All symptoms are gone.  If this is happiness, then I've never been happy before! It's like a new life!",10
,,Lamictal (lamotrigine) for Bipolar Disorder:,"Diagnosed with bipolar II disorder about 9 months ago after a life time (I'm 55) of depressive disorder (hard to say if that was actually bipolar disorder). Had severe depression, anxiety and insomnia for last year. Lamictal changed my life, probably saved it. I started seeing an affect at about 100mg. I have no side effects. Lamictal gave me my life back.",10
,,Lamictal (lamotrigine) for Bipolar Disorder:,"I can't applaud this medication enough. I've been on it for years now and it completely changed my life. Before, my relationships were a complete mess, I felt suicidal all the time and would have a mental breakdown at the smallest of things. Now I'm a very successful person, have so many great relationships in my life and look forward to the future. If you're Bipolar 1 please give this medication a try. I think for the first month or so I was a bit drowsy and ditzy, but those effects went away. Only lasting side effect is dry mouth but that's easily treatable.",10
Tans,"May 2, 2020",Lamictal (lamotrigine) for Bipolar Disorder:,"Excellent drug for treatment of bipolar depression. When used in combination with venlafaxine , these drugs changed my life",10
,,For Anxiety:,Literally saved my life after given numerous antidepressants that didn’t work. I have severe anxiety and some depression. Was unable to function. Lamictal restored me back to not sick anymore me.,10
,,For Depression:,I have major depression and the moment I took Lamotrigine I felt a lot better.  I take two 200mg pill a day and have seen an improvement so much so I can actually put a smile on my face. ,10
ytn1,"July 14, 2008",Lamictal (lamotrigine) for Bipolar Disorder:,"I have bipolar disorder and have been using Lamictal for 3 months. No more thoughts of suicide, no anger and I am happy again. I am back to being me again.",10
,,Lamictal (lamotrigine) for Bipolar Disorder:,Lamictal helped with the irritability and depression and sleep for me.  I did have to increase dose.,8
,,For Anxiety:,I have started lamictal and have been taking for approximately 3 weeks. It has got me out of bed and given me life again. I was prescribed this by a psychiatrist. I was depressed.,10
Ron,"October 7, 2019",Lamictal (lamotrigine) for Bipolar Disorder:,"This medication saved me from suicide. 
I cannot Express how good it is.  I take 200mg a day for the past year. 
Please if you feel like I did then ask your dr about It.",10
,,Lamictal (lamotrigine) for Bipolar Disorder:,"Can’t imagine life without Lamictal, but don’t know whether or not that’s a good thing.",9
,,For Depression:,"Really helps out, puts you in a Normal mood and keeps you steady. No side effects . Does a great job",9
,,Lamictal (lamotrigine) for Bipolar Disorder:,I was put on Lamictal about 8 months ago. This medicine will not let my thoughts spiral down even if I wanted them too.,10
,,For Depression:,lamotrigine is incredible for my depression. Get this if you can.,10
Skyezone,"July 3, 2015",For Depression:,"Pmdd suffer for 15 years!! I stopped taking my antidepressants for Pmdd and so far this medication,has helped me tremendously all on its own. I advise anyone with depression to try this medication!",9
,,Lamictal (lamotrigine) for Bipolar Disorder:,"I've taken Lamictal since 2002 and combined with two other drugs, I've been symptom free from bipolar since 2002.",10
,,Lamictal (lamotrigine) for Bipolar Disorder:,"Lamictal has by far has been the very best medication in my entire life.  It synced my brain and made my depression lifted 100%.  I feel happy, organized, interested in life again!",10
,,Lamictal (lamotrigine) for Bipolar Disorder:,I took lithium for bipolar for years. Lithium took the highs & lows out leaving me with no personality at all. My Doctor changed my medicine to Lamictal & I feel I'm back to whatever normal is.,10
,,Lamictal (lamotrigine) for Bipolar Disorder:,It has saved my life. Literally.,8
,,Lamictal (lamotrigine) for Bipolar Disorder:,"Worked wonders!  Went off Depakote ER, lost the 50 lbs, went on Lamictal, also take 20 mg of Lexapro for depressive moods.  Feel great!",10
,,Lamictal (lamotrigine) for Bipolar Disorder:,I had tried every kind of medication for my bipolar condition and this was the only one that worked well.  I had no bad side effects I took this for1 0 years I highly recommend,10
,,Lamictal (lamotrigine) for Bipolar Disorder:,"Saved my life after trying various antidepressants with no results. Felt dizzy and nauseaus the first weeks, but noticed improvements in mood within days.",9
,,Lamictal (lamotrigine) for Bipolar Disorder:,Has anyone experienced confusion and difficulty with words while on lamictal?? Just started taking it on the 17th of January. I'm very scared of psych meds.,
,,Lamictal (lamotrigine) for Bipolar Disorder:,"Love this medication.  I do not experience any side effects and do not feel like a zombie.  I feel like a normal person, but can definitely tell this medicine works.",9
,,Lamictal (lamotrigine) for Bipolar Disorder:,"This medication has changed my life.  While I have notice that I've gained a few pounds, that's nothing compared to me being able to live happily again.",9
,,Lamictal (lamotrigine) for Bipolar Disorder:,I have taken many drugs for bipolar disorder in the past 20 years. Lamictal has been the absolutely best drug. I also had zero side affects on it.,10
,,Lamictal (lamotrigine) for Bipolar Disorder:,I just started taking lamictial with  wellbutrin  for bipolar and it is the best choice I have made,10
,,Lamictal (lamotrigine) for Bipolar Disorder:,"this drug made me a zombie, numbed my passion, my energy, my empathy, and what makes me myself.  I'll take living a partially-psychotic existence over a dulled/lifeless one.",1
,,Lamictal (lamotrigine) for Bipolar Disorder:,Lamictal is fantastic for my bipolar. I have been taking it for 20+ years. No side effects. Started at 100 mg up to 300mg now.  Doesn’t upset my stomach. I love it. Twice a day keeps the anger away.,10
ShortBus163,"December 4, 2013",For Depression:,Best depression relief.  Tried many others and many cocktails.  This is by far the best.  Side effects are livable.,8
kb,"February 23, 2020",Lamictal (lamotrigine) for Bipolar Disorder:,"Worest drug ever, made me very ill. Lost tremendous amounts of weight, and didn't help my depression or mania.",1
Xyzzy,"March 23, 2013",Lamictal (lamotrigine) for Bipolar Disorder:,Great medication. Immediate results. Life changing for me.,10
,,Lamictal (lamotrigine) for Bipolar Disorder:,"works great for mood swings and temper problems, substantially reduced anxiety",10
,,Lamictal (lamotrigine) for Bipolar Disorder:,So thankful  for this medication,10
,,Lamictal (lamotrigine) for Bipolar Disorder:,this medication saved my life,10
Jojojojojojojo,"May 30, 2016",Lamictal (lamotrigine) for Bipolar Disorder:,I have only been on lamictal for a few months now. I am able to attend class again function at work and this is the first time in 3 years I've home without some form of severe beak.,8
,,For Anxiety:,Lamictal has helped me so much with my mood racing thoughts and anxiety. On 200 mg in the morning.,10
,,For Bipolar Disorder:,This was one of the first non SSRI's I was put on and it's been amazing. No side effects. Helps a lot with depression.,9
,,For Anxiety:,After a week on Lamotrigine my suicidal thoughts got worse. I was prescribed this medicine for anxiety but it only made my anxiety worse.,1
,,Lamictal (lamotrigine) for Bipolar Disorder:,"This has saved my life, but make sure to take it on time",10
Kris.helli,"April 10, 2017",Lamictal (lamotrigine) for Bipolar Disorder:,Lamictal has changed my life. I'm a diagnosed bipolar 1 and have had friends and family notice massive changes in my personality. I never knew life could be so happy and easy.,10
,,Lamictal (lamotrigine) for Bipolar Disorder:,I was diagnosed bipolar a year ago and started at 100 then 150 and now 200mg at night in conjunction with Cymbalta 30 mg. I have had no side effects and I really think this drug has saved my life.,9
,,For Borderline Personality Disorder:,I am extreme BPD (borderline personality disorder). I take Lamotrigine as 200 mg as a split dose. This drug is a lifesaver. Finely allowed me to exit the Rollercoaster.,10
tenover,"April 23, 2015",Lamictal (lamotrigine) for Bipolar Disorder:,I've been on this medicine 175mg per for 5 years-cyclothymia-miracle medicine. I was either angry or ecstatic on any given day. Now the same guy shows up every day-so thankful for this medicine.,10
,,Lamictal (lamotrigine) for Bipolar Disorder:,"I haven't found the perfect medication, but this is among the best so far. What is nice is that is also indicated for pain and helps my severe pain condition by reducing neuropathic pain.",9
,,For Anxiety:,"I feel like its the worst drug , it gave me severe anxiety and panic attacks.  I just used it for 2 days and now I will stop it immediately.",1
Kalc,"May 23, 2013",For Post Traumatic Stress Disorder:,"First dose 25mg, first day, have not felt this good for 15 years.  Absolutely amazing effect on mood, energy level and pain. 

Thank you to my very smart doctor.",10
,,Lamictal (lamotrigine) for Bipolar Disorder:,"Lamictal got rid of my creativity as a musician. I never play anymore now that I’m on the medication. It has flattened my emotions somewhat, but it did get rid of the depression.",6
,,For Anxiety:,Lamictal resolved a 2 year long extreme and debilitating period of anxiety.  Combined with Zoloft when Zoloft did not work on its own.  Many other drugs were tried but did not work.,9
,,Lamictal (lamotrigine) for Bipolar Disorder:,Seeing all the positive reviews its upsetting it didn't work out for me. I started losing my hair very rapidly. My hair is the thinest its ever been in my entire life. So I stopped taking it.,1
,,Lamictal (lamotrigine) for Bipolar Disorder:,Lamictal helps with my bipolar depression. I haven't felt helpless or hopeless since starting the medication. I take the maximum dosage of 200mg twice per day.,10
,,Lamictal (lamotrigine) for Bipolar Disorder:,Lamictal  really helps me regulate my moods - I have borderline personality disorder. The only downside is I’ve lost a LOT of hair.,7
,,Lamictal (lamotrigine) for Bipolar Disorder:,Lamictal seemed ok for my bipolar at first but once I started taking therapeutic levels I developed a horrible scaly rash that took a long time to go away,2
Ty-Ty,"June 9, 2015",Lamictal (lamotrigine) for Bipolar Disorder:,This is the best mood stabilizer I have been on!,10
crazydazy,"January 13, 2008",Lamictal (lamotrigine) for Seizure Prevention:,"I have taken Lamictal for over 1yr. It helped the seizures and the headaches and also my anixiety. Problems I had were memory loss and weight gain, but all and all it was a good med.",
cutter1,"January 11, 2009",Lamictal (lamotrigine) for Bipolar Disorder:,This worked wonders for me.  Seasonal adjustment may be needed as it is with me.,8
monmmelt38,"October 8, 2012",Lamictal (lamotrigine) for Bipolar Disorder:,After being unstable for years this medication has changed my life. I have been stable for two years now and wouldn't change for anything in the world. It has changed my life,10
,,For Anxiety:,Really helps keep mood swings with stress/anxiety at bay.,10
jillypax,"January 16, 2009",Lamictal (lamotrigine) for Bipolar Disorder:,Simply put Lamictal saved my life and NO side effects either.,10
Anonymous,"November 14, 2008",Lamictal (lamotrigine) for Bipolar Disorder:,"Started on this 6 months ago.  My own personal miracle drug.  I had never known peace or stability before Lamictal.  I hope to stay on it forever, and also hope it continues working this well.",10
sasha007,"August 1, 2012",Lamictal (lamotrigine) for Bipolar Disorder:,I love this medication. Slowly my emotions are getting stable! The first few weeks are rough because it hadn't taken effect. Wait it out and hopefully it will help you too!,10
,,For Borderline Personality Disorder:,Really I can say lamotrigrine is a life saver for borderline personality disorder. thx to those who made this drug,10
Bipolarguy,"April 4, 2021",Lamictal (lamotrigine) for Bipolar Disorder:,"Helps but makes my hair fall out. Someone please make a version that doesn’t make my hair fall out, I’m desperate and know other people experience this side effects too.",1
,,For Anxiety:,Created anxiety.,4
Anonymous,"October 28, 2009",Lamictal (lamotrigine) for Seizure Prevention:,I have taken Lamictal for 13 years. The day before I started it I had the last tonic-clonic seizure I have had.,
,,Lamictal (lamotrigine) for Bipolar Disorder:,"My experience with this medicine is positive especially since my recent dose increase. Before, getting up in the morning was hard.",9
,,For Depression:,This drug is a live saver for my Major Depression. Has me back to feeling like myself.,10
jenifer nay,"December 2, 2013",Lamictal (lamotrigine) for Seizure Prevention:,With Lamictal and Keppra my seizures are currently controlled.,10
J_J,"July 5, 2016",For Depression:,"I titrated up to 100mg. After a couple weeks on 100mg, I started getting tired in the afternoon, cried most mornings, and had no motivation. It definitely made my depression worse.",1
,,Lamictal (lamotrigine) for Bipolar Disorder:,Lamictal cured my depression. Positive sexual side effects when I was post-sexual. It was a miracle. I had to stop it because of tinnitus(ringing in the ears).,2
12,"December 2, 2019",Lamictal (lamotrigine) for Bipolar Disorder:,Totally useless for my Depression,1
nosideffects,"June 27, 2008",Lamictal (lamotrigine) for Seizure Prevention:,I had side effects from other anticonvulsants including Tegretol and Depakote. I have had absolutely no side effects from Lamictal and it has controlled my seizures for several years now.,10
,,Lamictal (lamotrigine) for Bipolar Disorder:,"Did not help, Was on it for several months. If anything, it made my irritability worse and my temper shorter.",1
,,For Depression:,After being on olanzapine for years this is a big change from debilitating side effects to virtually none.,10
,,Lamictal (lamotrigine) for Bipolar Disorder:,"3 yrs, 150 x 150mg.

Too many side effects including total oral decay due to no saliva production.",10
,,Lamictal (lamotrigine) for Bipolar Disorder:,I have been on this one for 10 to 12 year this one work for me .,10
Anonymous8,"December 25, 2014",For Anxiety:,I've taken it for a week and I have had less anxiety in last couple of days.  I hope it continues to help.,8
Ralph,"April 23, 2021",For Anxiety:,Amazing- so even keeled. Feeling so much more confident. No side effects at 25mgs,10
Tom1948,"May 8, 2017",Lamictal (lamotrigine) for Bipolar Disorder:,"Lamictal handles most of my symptoms, but I continue to deal with money issues and relationships.",9
,,Lamictal (lamotrigine) for Bipolar Disorder:,I still have minor anxiety and depression...but wow my life got changed,8
Anonymous,"November 11, 2017",For Anxiety:,I can't believe that this very cheap pharmaceutical medicine can help me .I tried a lot of medication.But lamotrygine is excellent.,
,,Lamictal (lamotrigine) for Bipolar Disorder:,Evens me out... Reduces the ups and downs.,10
,,For Depression:,Absolutely saved my life. I've tried numerous drugs over 15 years and this is a miracle. No side effects whatsoever.  I feel better than I ever have in my life,10
,,Lamictal (lamotrigine) for Epilepsy:,"Hives, dry mouth, dry eyes, vision change and dry patches of skin under my eyes. 150 mg for a few weeks. All these symptoms have been with me even a week after stopping this med.",1
,,For Depression:,I've just started to take lamotrigine today and it's making me feel calm but also feel sick. I'm going to continue with it to see how it is. Plus I'm on venlafaxine 225mg roll on more tiredness,5
ttmillers,"January 12, 2012",Lamictal (lamotrigine) for Bipolar Disorder:,This medication has been a life saver.  It has changed my life around. I can't believe how happy I am!,10
Janasuth,"January 11, 2018",Lamictal (lamotrigine) for Bipolar Disorder:,Been on Lamictal for 13+ years and it has been a life saver! I take 600 mg every day along with Seroquel and Wellbutrin and my life is as normal as possible.,10
,,For Depression:,The most life changing drug I've ever had. No side effects. No weight gain. Never felt better in my life. It has changed my life. I've had next to no symptoms since being on it.,10
,,For Depression:,"So far so good. I still get bad days, but there's nothing that's going to change that.",8
collinscj2009,"October 4, 2010",Lamictal (lamotrigine) for Bipolar Disorder:,You don't even know it is working. You just feel better.,10
Bipolar Mike,"March 8, 2008",Lamictal (lamotrigine) for Bipolar Disorder:,"Im up to 200mg per day, and honestly, I really dont know how much its helping me.  I seem to be a lot better, but I think the Clonopin does a lot more for me.",5
,,Lamictal (lamotrigine) for Bipolar Disorder:,"Lifesaver! After life long depression and countless other antidepressants, lamictal has allowed me to live a depression free life! Don't have a clue why its so expensive? That is a shame",9
,,Lamictal (lamotrigine) for Bipolar Disorder:,Gave me crippling depression pretty much instantly. Would not recommend.,1
,,Lamictal (lamotrigine) for Bipolar Disorder:,I have been on it for years. My sons are also on it..if taken as the directions of your doctor its almost perfect. Our moods are stable and we almost feel normal.,10
,,Lamictal (lamotrigine) for Bipolar Disorder:,"I've been living with extreme anxiety, quick temp and agitate easily to the point of isolating myself. At 64, my podcast found my fix and diagnosed me as bipolar. I feel like a new person!",10
magsbeau,"August 19, 2009",Lamictal (lamotrigine) for Bipolar Disorder:,Lamictal saved my life.  The manic issues were getting severe and I had no way of handling these issues. I have no side effects and I have my life back.  I enjoy life again.,10
lucy2,"January 1, 2008",Lamictal (lamotrigine) for Seizure Prevention:,"I have been taking Lamictal for a month now. I do have headaches, cough, swollen lymph nodes, but with no fever. I have had no seizures, which is good.",
,,For Depression:,This drug is a live saver. Has me back to feeling like myself.,10
Anonymous,"October 16, 2017",For Depression:,"I have taken Sertraline, Paroxetin, Wellbutrin, Brintellix, Mirtazepine. But lamotrigine is perfect in combination with paroxetine. I am glad that  this medication was created.",10
lee55653,"December 13, 2017",Lamictal (lamotrigine) for Bipolar Disorder:,"I too got the rash, but I stopped it and it went away. Then I started it again but started with a very small dose and worked my way up slowly and never had a problem.",8
,,For Depression:,Lamotrigine definitely made my depression worse. Got off it.,1
,,Lamictal (lamotrigine) for Schizoaffective Disorder:,Been taking this for yrs and has helped me so much.,9
Ellendahl,"May 8, 2017",Lamictal (lamotrigine) for Bipolar Disorder:,"This drug has been a lifesaver so far.  Especially considering the other ""less-than-ideal"" medication options for bipolar disorder.",10
Jen31,"February 12, 2013",Lamictal (lamotrigine) for Bipolar Disorder:,This medicine and Geodon in combination saved my life. I have been functioning normally for three years now. Hardly any noticeable side effects if any and mild to no mood swings.,10
,,Lamictal (lamotrigine) for Epilepsy:,I developed Tardive Dyskinesia after less than 2 months on lamictal for depression,1
Anonzi77,"June 12, 2016",For Post Traumatic Stress Disorder:,Saved my life,10
,,For Bipolar Disorder:,This medicine returned me to beautiful happy normality after years of antidepressants which made me worse in all regards. It only worked properly when I ditched the antidepressants.,10
Jess1998,"November 19, 2015",For Borderline Personality Disorder:,I was diagnosed with BPD and PTSD about three years ago. I have tried a number of medications and nothing has been as good as lamotrigine.,10
,,Lamictal (lamotrigine) for Seizure Prevention:,"I developed kidney stones on 2 separate occasions in 3 months so I finally switched.  Evidently a listed side effect is ""propensity to develop kidney stones"".  I felt drowsy like I was in a fog.",7
Anonymous,"August 25, 2009",Lamictal (lamotrigine) for Bipolar Disorder:,This medication gave me STEVENS-JOHNSONS SYNDROME,1
Anonymous,"June 11, 2009",Lamictal (lamotrigine) for Seizure Prevention:,"My daughter takes Lamictal. At first the doctor had to increase the dose, but now she is okay and no seizures at all for about nine months.",9
Anonymous,"March 7, 2009",Lamictal (lamotrigine) for Bipolar Disorder:,It saved my life and lives of others I came in contact with at times.,10
Anonymous,"November 14, 2018",Lamictal (lamotrigine) for Seizure Prevention:,I take this for Nocturnal epilepsy,9
Anonymous,"July 31, 2011",Lamictal (lamotrigine) for Bipolar Disorder:,Keeps my mood even 24/7...also I have noticed no side effects either. Been on this medication for 9 years 300mgs daily.,10
,,Lamictal (lamotrigine) for Bipolar Disorder:,Very BEST mood stabilizer ever and I’ve been on them all!  Incredible results for both ends of bipolar and NO side affects. Highly recommended.,10
,,For Borderline Personality Disorder:,"I do not feel any different, still angry, still impulsive, still over thinking",1
,,Lamictal (lamotrigine) for Bipolar Disorder:,"Caused a rash, so discontinued use.",5
,,Lamictal (lamotrigine) for Bipolar Disorder:,Not very helpful for the depression except at higher dose of 300+mg. at that dose I experienced severe hair loss: About a third of my hair fell out in about four months,6
Anonymous,"November 26, 2009",Lamictal (lamotrigine) for Bipolar Disorder:,"BEST ever! Been on most medicines for ""rapid cycle bipolar"" disease. This works with 1 dose daily, and only occasionally something else is needed.  Great medicine, no side effects for me.",
Telecaster,"May 22, 2016",For Bipolar Disorder:,Have been on Lamotrigine for 3 years at 125 mg per day. It has levelled out my moods dramatically. Really helps me to manage life.  No noticeable side effects in that time.,9
Rx2009,"October 27, 2009",Lamictal (lamotrigine) for Seizure Prevention:,"I got off to a bad start with this one (dose too high), but I've been seizure free with it. As a bonus, it is also effective in treating bipolar symptoms. Relatively non-invasive too!",10
,,For Anxiety:,"lamotrigine gave me weird vivid dreams, I won't take it again",1
