Date,Time Taken,Condition,Review,Rating
"August 13, 2014",,Tegretol (carbamazepine) for Epilepsy:,"Began taking Tegretol in 1986 along with Epilim, had the op in 1991 and have remained on Tegretol since. Somethings I have noticed over the years although I don't have any medical evidence to back this up only self observation are. Massive increase in body hair. Not on the head but over the rest of the body. Most of my nails split down the centre of the nail. As for controlling my epilepsy can not say they really did, prior to my operation, at first all was hokey dorey, then the body seemed to get used the medication and as a result the dose increased. Today 24 years after the operation I remain on 1200mg a day. Seizure free, thanks to the opp, although i do remain on the tablets.",2
"May 30, 2010",,For Trigeminal Neuralgia:,The Trigeminal Neuralgia is very painful. My Neurologist prescribed my medicine over the phone and it relieved my pain within hours.  I am very thankful for it. Only side effect is that it makes me drowsy.,9
"April 21, 2016",Taken for less than 1 month,Tegretol (carbamazepine) for Epilepsy:,"I also suffer from bipolar 1 disorder and chronic pain. The drug so far has made me eerily calm and it's almost like I'm high all the time. So far so good... It has calmed my mania down since I am rapid cycling. Also my short term memory hard been affected.

I am a Veteran as well.",9
"August 22, 2020",Taken for 1 to 6 months,For Bipolar Disorder:,"So, I was previously on Valproate for 13 years, but my bipolar kept kept relapsing. I demanded a medication change and 16 weeks ago I was put on carbamazepine and quetiapine. In terms of treating the manic symptoms it's working really well, but it doesn't seem to work for the depression side of things, so my Dr is going to add a low dose anti-depressant. The big problem I have is migraines. I'm a chronic migraine sufferer anyway and since taking this medication I have had a migraine every day, that doesn't respond to my migraine medication. I'm really hoping that they subside because I'm going to have to come off this medication if they don't. Having exhausted all of the other mood stabalisers and anti-psychotics (allergic to them) I'm going to be screwed.",8
"January 10, 2016",Taken for 5 to 10 years,For Epilepsy:,"As I have been on this medication for quite some time for my non-epileptic tonic clonic seizures, I have seen a general increase in quality of life with a couple caveats. One: I have short term memory problems as per one of the side effects, and two: I basically drink nothing but caffeinated drinks in order to prevent !myself from sleeping all day, like for instance, I slept 11 hours last night (I know) but I'm only 10 hours into my day and I've already passed out twice and am still tired.",7
"December 8, 2008",,Tegretol (carbamazepine) for Epilepsy:,My neurolgist just discovered I had seizures about a month ago and it has been constant trial and error finding a medication that will work. I was taking 600mg of Tegretol for the last week and I developed a awful red rash and itching all over. My doctor has changed me to dilantin today and I hope I do better on that. Keppra was the first drug and that didn't help.,2
"May 26, 2015",Taken for 1 to 6 months,Epitol (carbamazepine) for Bipolar Disorder:,"As far as the depression goes, it works.  But at the same time, I'm so sleepy all the time.  I go from them making me sleepy to knocking me out.  They have affected my mind, from making my memory worse to making me feel out of it.",5
"July 17, 2016",,Tegretol (carbamazepine) for Epilepsy:,"The XR seams better than the traditional form used in the 80s that resulted in sodium depletion.  This form causes twitching, sporadic and  rapidly occurring tremors that make sleeping difficult, increased urination frequency, some minor dizziness at first, and possibly elevated skin sensitivity to sunlight.",3
"May 2, 2015",,For Bipolar Disorder:,"This drug was pretty scary to use. I was warned that it could cause vision problems, feeling off-balance, hard to walk, etc. The symptoms got worse and worse quickly, not better. Very dangerous for me, couldn't see right, couldn't walk safely. Took around 2 hours the third and last time I took it to be able to see correctly. Very scary!",3
"September 20, 2009",,For Bipolar Disorder:,I have been on 400mg once a day at night since I got diagnosed with bipolar 4 months ago and I am definitely more stable. I haven't had a manic episode since. I have had a few depressed times but not to the extent of before. Carbamazepine is definitely doing it's job at stabilizing my moods.,9
"September 22, 2021",Taken for 5 to 10 years,For Trigeminal Neuralgia:,"I was in hospital for pneumonia when I was, thankfully, diagnosed with Trigeminal Neuralgia. I was given carbamazepine which I thought was a life saver. And it has been for a few years with episodes few and far between. Unfortunately I think I have been taking it so long that is does not have anywhere the same effect. I am suffering so much at the moment it is excruciating to even swallow. Although I do not want anymore surgery (been through cancer twice and luckily survived) I am beginning to think it is my only option. I can very much understand why it is called the 'suicide disease'",7
"September 28, 2021",Taken for 5 to 10 years,For Trigeminal Neuralgia:,"I had TN for over 10 years and I also was on several medication, until I was introduced to Carbamazepine. My dosage is 300 mg two in morning and two at night. I’m the highest dosage that you can get, it help a lot and I know the pain that comes with having this trust me it’s not an easy road to never know when you’ll get a flare up.  What you have to do is take your medication faithfully. When I feel a flare up I take one of my pills early in morning and then resume taking the other one in mid afternoon and if you need more mg like the 300 mg ask your doctor and they will prescribe a higher dosage. 200 mg was not high enough for myself do not be afraid to ask for more because you all know how painful this can be and no one should suffer. This changed my life. As for the teacher please don’t feel that you can not teach due to the pain because with more Carbamazepine it will help to ease the pain and help you be able to talk to your students",10
"December 20, 2009",,Carbatrol (carbamazepine) for Epilepsy:,"Dizziness for a couple of days as I adjusted to it then again had dizziness for a couple of days as dosage was later increased to 1200mg per day. Slept well, but was tired early and required going to bed about an hour earlier. Took for five years. Unfortunately it did not eliminate all seizures. Had several absence seizures requiring that I change medication.",9
"March 9, 2008",,Tegretol XR (carbamazepine) for Epilepsy:,"I am a 55 year old male with rare seizures. I have taken regular Tegretol in the past, but didn't like it because of the side effects with fatigue, confusion, and memory loss. I have been on Tegretol XR for the last five and a half months, and have been very pleased. The side effects seem to be much less and allow me to function much more normally. ",9
"April 21, 2017",Taken for 6 months to 1 year,For Bipolar Disorder:,"I have been on this medication for about 8 months now.  I started at a low dose 200mg a day and now I'm on 600 mg.  300mg in the morning and at night.  I find that it makes me sleepy but what doesn't.  I am not so sleepy that I cannot function just sleepy when I know I has a good nights sleep.  Anyway,  I am moody and my moods swing from very happy to super mad like many people with bipolar.  This helps we control that.  I does nothing for depression but it's not meant to.  The side effects are very mild.",10
"December 4, 2011",,Tegretol (carbamazepine) for Dystonia:,Found it ineffective for facial spasms. Patients must get liver function tests while they are on this medicine. I believe other dystonia sufferers have had some relief with this but I was not one of them.,1
"September 24, 2017",Taken for 1 to 6 months,For Trigeminal Neuralgia:,"I started on one tablet a day at beginning of July for acute attack of TGN  increasing to two a day for three weeks then down to one then alternate days last one on ,14th August 2017 as pain gone. Since then  I have had skin rashes, swollen eyes which initially was diagnosed as ', Prickly heat,' then the last two weeks I have suffered from mood swings, disturbed sleeping, emotional, irrational, hyper activity. My brain never stops working thought not always sensible, nor speech. I do loads of tasks going from one to another and making more work for myself. Had bloods done and awaiting results. Whilst researching came across this and wondered if this could be the cause. Has anyone else heard of it? Studies show it is people with epilepsy",1
"September 7, 2021",Taken for less than 1 month,Tegretol (carbamazepine) for Trigeminal Neuralgia:,Ive been living with TN for a month. I have MS as well (19+ years). ER visit put me me on Tegretol 600 mg a day. Just want to go back to same strength I had before Tegretol. Will have to wait and see. No pain of TN in meantime. Will take the muscle weakness for now.,
"May 16, 2016",,For Dystonia:,"Doesn't totally cut my Paroxysmal Dystonia, but drops it from a 7/10 to a 3/10. If i increase the dose (800mg XR daily) the side effects are too hard to handle. Generally leaves me feeling a little sluggish/slow, and have found it difficult to lose weight on Tegretol.",8
"August 20, 2021",Taken for 10 years or more,Tegretol XR (carbamazepine) for Epilepsy:,"I'm 47 and was diagnosed with grand mal seizures around the age of 9. Through the years, I was prescribed other medications that weren't effective. I was eventually prescribed Tegretol, but there was the daily ""peak and valley"" with the medication level, which wasn't helpful. Once I was prescribed Tegretol-XR, I felt a million times better! Since taking it, I've been seizure free for about 25 years. My only complaint is that the medication can be difficult to find consistently, and it is expensive.",9
"March 25, 2018",Taken for 5 to 10 years,For Dystonia:,"I have paroxysmal kinesigenic dystonia. I have been on this medicine for 9 years. When my dystonia was at its worst (middle & high school), I took 400 mg daily. Over time, it became not as bad, and now I take my pills when I feel like I need it. Usually 400 mg once a week. This medicine has helped me SO much, and I would not have been able to live without it!",10
"November 26, 2016",Taken for 1 to 6 months,For Borderline Personality Disorder:,"Made me feel so ill from day 1 on just 200mg. Dr wanted me to increase to 400mg after 2 weeks (did tell me I might feel unwell, but to try & stick it out for at least 2 weeks). Was left for 5 weeks on 400mg feeling very unwell. Headache, pain in my neck & shoulders, dizzy, pain in my kidneys,(maybe just pain in my lower back muscles). Couldn't get up out of bed...
Dr (without seeing me) told me through my care coordinater to reduce to 200mg for 3 days then stop all together. 6 days after stopping I still feel really unwell, especially when I just wake up or am tired. Hope this damage to me isn't permanent. Seems not getting any better after 6 days being of it...",1
"October 16, 2016",Taken for 6 months to 1 year,For Bipolar Disorder:,I have found this drug to balance me out I can actually cope with everyday life I also take other drugs my cocktail is right for me venaflaxine propanadol mertatazapine and carbamazapine work well at the moment ...... who knows how long it will last I find my body gets use to the drugs then plays me up ...... my mind goes all over the bloody place ...... once my sleep goes a miss so does everything else ..... has anyone out there got any tips about living with bipolar could do with some tips x,
"April 7, 2015",,For Epilepsy:,"Been on Carbamazepine for 2 years now, worked up to 800mg a day. I take it with lamotrogine.
Started experiencing seizures and was hospitalised and sedated because of them. I still have one a week so not controlled but gettin there with finding the right mix of meds! My side effects were tiredness and everytime I increased was major dizziness and sickness that lasted for hours after I took the pill.",8
"July 22, 2021",,For Trigeminal Neuralgia:,"Hi had the usual emergency visit to the dentist thinking I had an infection as teeth hurt.  I  quickly googled ( not advisable for this condition) and realised I may have this Trigeminal Neuralgia after 2 days of intense pain in jaw teeth and cheek  GP said symptoms a bit a typical but couldn’t see what else it could be. I started on this drug 2x 100 per day and so far so good, my jaw aches a bit at night and throat feels odd .. but no pain . I’m a singer so wondering how I return to singing in September but all I care about for now is no pain",10
"July 23, 2015",Taken for less than 1 month,Epitol (carbamazepine) for Epilepsy:,"I have only taken Epitol for 3 days and thus far my experience hasn't been totally negative. Yes there have been side effects, including, dizziness, confusion...etc. However I am told these things will subside over time. What I do know is I am no longer afraid to live, to leave my house in fear of having a seizure that leads to a deadly outcome. I am willing to fight, I won't stop living and I think Epitol can help me greatly in that way.",6
"May 7, 2015",,For Bipolar Disorder:,I just started carbamazepine today but my sister is very upset with me about it. She said that I listen to whatever someone says. And I took the pill without thinking. But if my doctor prescribed it to me then shouldn't I take it? I was diagnosed bipolar manic depressed..I need advice please.,
"January 6, 2009",,Tegretol XR (carbamazepine) for Epilepsy:,I have been diagnosed with Temporal Lobe Epilepsy (seizures are so fleeting that I referred to them as funny turns). Lamotrigine worked for 4 months and then I was changed to Tegretol Retard which for the last 3 months has been effective.  Side effets were tiredness and a rash which was treated with an antihistamine. ,7
"July 26, 2016",Taken for 1 to 6 months,For Epilepsy:,"Temporal lobe w/ Mesial temporal sclerosis. Using 8 weeks. Sometimes headaches or dizzy, frequent minor muscle tremors and twitching, shortened menstrual cycle, sensitive mood. Always tired and not very productive, sleep more. Went from monthly 2-5 day blackout seizure binge with 2-5 day recovery, so far only 1 minor convulsion while conscious with mostly full recovery by morning. Major improvement.",9
"April 25, 2021",Taken for 1 to 2 years,For Bipolar Disorder:,"I used to take epilim till my therapist took me off it and I switched to tegretol.
I didn't get any relieve using it. The only thing I appreciated about the drug was it didn't have horrible side effects. But as for its efficiency in bipolar.....it doesn't work for a long time.",6
"May 22, 2008",,For Epilepsy:,"I am 24 years old and have been using this medication for the past 10 years. My dosage has been increased as my body grew. I have found it to control my seizures very well. I had initial fatigue, head aches, but they subsided after the first couple months. The reason I rated it at 9 is because I have not tried any other drugs, primarily for fear of losing the control Tegretol provides currently.",9
"July 12, 2011",,For Bipolar Disorder:,"Didn't help with my mood swings. I was on 200mg twice daily, switched to Depakote 500 mg twice daily, and I felt improvement in the first 10 days. My mood is stable and my severe anxiety has disappeared. Also I see improvement in OCD and I now can better focus. I'm also on Seroquel 100mg twice daily.",3
"July 31, 2017",Taken for 10 years or more,For Bipolar Disorder:,"Well I've been taking depakote 250mg twice a day with citalpram 25mg for 10+ years.  It has worked genius for me.  Love it. Here recently, the last month or so it's working so well.  Tried taking Carbamazepine and it through me for a loop.  I had suicidal thoughts again, I broke out in rashes on my shoulders and arms, my face would get flushed and I started my cycle 2 weeks early.  Which my Dr then immediately took me off of it 4 that last reason.   I wanted a bump up from my 500mg so that's why she prescribed me that. Two 300mg pills a day along with my citalpram.  My dr said alot of her patients love it.   I did not!   Lol. I told her I took one for the team.  Now on to try something else.  Shit.  BTW I'm 35.",1
"September 23, 2015",,Epitol (carbamazepine) for Epilepsy:,"A pharmacy replace Carbamzapine with Epitol it did NOT control my seizures, I was fearful of going out for my seizures were not controlled.
I got my Carbamzapine and back on it my seizures are controlled totally.
It is an ineffective drug.",2
"July 4, 2015",Taken for 1 to 6 months,Tegretol XR (carbamazepine) for Bipolar Disorder:,"Was effective for mood stabilization,took 400 mg 2x/day. Went off it because it caused water retention, elevated liver enzymes and mild neutropenia. Also carbamazepine interacts with lots of meds,making them ineffective (i.e. Seroquel) 
Depakote ER is better for me.",6
"October 10, 2016",Taken for less than 1 month,For Bipolar Disorder:,"I took Carbamazepine for 4 days but could stand it no longer. I felt very ill, had sinus pain, runny nose, headaches and feeling so ill I had to go back to bed every day. By day 4, I was feeling like I had 'flu and, after reading the advice leaflet, decided this medication is not for me.  I do react badly to a lot of medication, so it is not surprising that this one also was a no go for me. I'm in the UK and am over 60, so my meds are free.",1
"October 9, 2020",Taken for 1 to 2 years,For Peripheral Neuropathy:,I have been diagnosed with Neuropathy due to diabetes. Doctor prescribe me 20 mg of Cymbalta which it work for a period of maybe 2 years but recently I noticed that burning and anxiety in my feet is returning back she increase my dose to 60 mg and this is my 3rd week and apparently is helping but a friend told me about carbamazepine to treat my neuropathy issue but after reading the side effects I am not sure if I should change the medication just to try.,6
"March 21, 2018",Taken for 5 to 10 years,Carbatrol (carbamazepine):,"I have been on Carbatrol capsules for about 9 years now. I started out with taking 300mg daily, I had mild side effects, diarrhea and headaches but they subsided fairly quickly, then my psych Dr increased it to 300mg twice a day. It made me tired and didn't feel like doing anything for about 2 weeks. I slept 12-14 hours everyday and was still tired, then it got a little bit better I guess, with time. I hate getting my blood drawn every 3-6 months to check my WBC, and CBC. I also think its not working so good for me anymore. I have Bipolar Depression, and I also take Viibryd, Wellbutrin XL, Klonopin, Abilify, and Synthroid for my Hypothyroidism. I'm just wondering if there is anything just as effective as Carbatrol but don't have to have blood work done. Also my moods are all over the place, one minute I'm fine and the next I have a short fuse, and the next minute I'm crying. I'm so confused.",7
"April 25, 2016",,For Bipolar Disorder:,"I do feel that this medication works, regular blood work to check levels in the blood are crucial.   I have been diagnosed with bipolar disorder for 16 years and have been on this medication since the year 2000.   It worked better back then, I do have an appointment with a psychiatrist to go over the mediaction as I do not feel that it is working as good as it used to.  Perhaps my body has become immune to it.",6
"September 28, 2021",Taken for 5 to 10 years,For Trigeminal Neuralgia:,"I have been on Tegretol for almost 8 years after my initial diagnosis with TN.  Well, not exactly...first I was on gabapentin and gained 30 pounds in 3 months. I asked for something else and was given this absolute miracle. I also take Topamax, Vicodin and Verapamil and went from being unable to speak or sleep to a normal life. I've been on 600 MG (200 3x a day) and was just increased by 100. I'm feeling hungry like a wolf for the first time on it. I would do anything to survive this, so it's not a criticism. It's just an observation. I still have flares when I am stressed and when there are big weather changes.",10
"November 17, 2021",Taken for 6 months to 1 year,Tegretol (carbamazepine) for Epilepsy:,"In the early 80's my five year old daughter was being treated by a top children's neurologist for focal seizures which she started having after a severe, undiagnosed life threatening illness at 4 months. She was changed from dilantin to tegretol by this doctor who I had great respect for when I told him the side effects from this drug were harming my child. She couldn't remember anything, she acted dazed and confused, she scared me concerning her development while taking tegretol. We fought over changing the drug which he said was new and better than dilantin. I said I don't care she doesn't act like this on dilantin and I'm not leaving your office until you change it. So now I read these side effects and I was right. I still love that doctor but I knew my child too... And also My other kid reacted better to Rondec syrup for bronchitis than that Albuterol new drug they changed her to, it was absolutely clear to me that while new drugs are wonderful and I am grateful for them, new needs monitoring",3
"January 10, 2022",Taken for less than 1 month,Tegretol (carbamazepine) for Trigeminal Neuralgia:,Diagnosed 3 weeks ago. I have secondary progressive multiple sclerosis and have just learned that it's  common for MS sufferers to get Trigeminal Neuralgia. I started on 50mg Tegretol twice daily which worked immediately and without any side effects and it stopped the painful spasms. I was meant to increase to 100mg twice daily on the third week but I was confident that I would be ok at that dose but on the 13th and 14th day I started to get a few minor jolts so I have upped the dose to 100mg twice daily. The immediate side effect is that it works like a muscle relaxant similar to baclofen or lyrica. I find it difficult to walk or stand but I  can eat without any jolts so time will tell! Take care my friends!,9
"September 21, 2021",,For Bipolar Disorder:,"This drug is the opposite of peace of mind
I used carbamazepine for over 3 years and the effects that i have now are very terrifying. It first started with little eye ache in the right eye, then it extended to the two eyes, till this moment I've been having serious ocular disturbances which seems to be permanent. Plus lack or coordination, weakness and abnormal thinking.  This is what  went through while using that drug",
"July 25, 2021",Taken for 10 years or more,For Epilepsy:,I have been taking Tegretol for 30 years and it was very helpful (no seizures for last 26 years). My pharmacy switched my manufacturer to Taro and the container and tablets smelled awful. I took the medicine anyway for a few weeks and had two seizures in the same day. I have changed back to my previous manufacturer.,1
"March 30, 2016",Taken for 1 to 6 months,Tegretol (carbamazepine) for Bipolar Disorder:,"I was depressed and in bed for 4 years until I was diagnosed with bi polar. I am now 2 months with Tegretol, out of bed and am enjoying life like never before. It has been a miracle for me.",10
"June 12, 2013",,Tegretol (carbamazepine) for Trigeminal Neuralgia:,"Stoped the pain of trigeminal neuralgia. Side effects like unsteadyness, fingers twitching, sore joints, seeing aura's, reading difficulties, speaking difficulties.",6
"March 15, 2013",,Tegretol (carbamazepine) for Trigeminal Neuralgia:,This is the only medication that has helped me! It's great!,8
"June 4, 2014",Taken for 1 to 6 months,Tegretol (carbamazepine) for Bipolar Disorder:,"Most effective medicine for bipolar disorder, at least for me.",10
"December 21, 2008",,Tegretol (carbamazepine) for Bipolar Disorder:,I liked it more than valproate since it doesn't affect your weight.,6
"September 18, 2014",Taken for 5 to 10 years,Tegretol (carbamazepine) for Bipolar Disorder:,No problems or side effects.,9
"February 4, 2010",,Tegretol (carbamazepine) for Bipolar Disorder:,I have been using Tegretol for over five years and I think it is the best medicine for the manic side of bipolar.  I don't notice any side effects and have not gained weight while using Tegretol.,9
"February 13, 2013",,Tegretol (carbamazepine) for Epilepsy:,Have been taking for 13 years. Have been seizure free. It has changed my life. Only side effect I've noticed is a little more tired than normal. Only sometimes. Other than that good to go!,9
"March 14, 2015",,Tegretol (carbamazepine) for Trigeminal Neuralgia:,"Worked for awhile okay. After 2 1/2 months I developed a reaction to it called ""Stevens-Johnson Syndrome"" which is a potentially deadly skin rash.",3
"August 19, 2019",Taken for 6 months to 1 year,Tegretol (carbamazepine):,"At first it made me feel better but now after six months is has taken my will live away. It's ruined my vocabulary and my wrecked my short term memory.

Not Suitable for Bi polar 1",1
"April 18, 2016",Taken for 2 to 5 years,Tegretol (carbamazepine) for Bipolar Disorder:,This drug killed my thyroid.  You should also be screened heavily for certain blood illnesses before taking and monitor your liver and kidneys.  A VERY poisonous drug.,1
"April 7, 2016",,Tegretol (carbamazepine) for Trigeminal Neuralgia:,"Excruciating  pain  in ear since  June .Been on tegretol since. From 600mg to 1200
Then surgery. Still  having  pain. Still on 900mg",4
"April 4, 2009",,Tegretol (carbamazepine) for Bipolar Disorder:,My only real problem with my bipolar disorder is my aggressiveness and this medicine like the other 13 I've been on does nothing for it.,5
"May 10, 2017",Taken for 1 to 6 months,For Bipolar Disorder:,Best drug for bipolar if you can pass initial side effects.,10
"July 11, 2010",,Tegretol (carbamazepine) for Trigeminal Neuralgia:,Made me exhausted everyday (wanted to sleep 24-7) and had changes to menstrual cycle.,3
"September 5, 2015",Taken for 1 to 6 months,Tegretol (carbamazepine) for Bipolar Disorder:,"It kinda helped me in addition to my abilify, but since I have type 2 bipolar disorder, I just felt sleepy and knocked out all the time. Not the best of times.",4
"November 15, 2019",,For Dystonia:,"I was having spasms 24/7 they were horrendous, I commenced on Carbamazepine & within 10 days they were gone, couldn't believe it.",
"July 13, 2014",Taken for 1 to 6 months,For Peripheral Neuropathy:,So far Tegretol has helped my nerve pain in my feet significantly. No side effects.,9
"March 14, 2016",Taken for 1 to 6 months,Tegretol (carbamazepine) for Bipolar Disorder:,"it helped with the mania , but i was always drowsy and could not concentrate , also i gained weight....",4
"February 6, 2012",,For Epilepsy:,I have been taking this for over 20 years and I can't remember the last time I wasn't sleepy.  This medicine causes extreme fatigue that never goes away.,
"September 6, 2010",,Epitol (carbamazepine) for Peripheral Neuropathy:,Makes me very sleepy and dizzy. Takes a long time for the side effects to wear off. The pain has been reduced to a degree.,8
"April 22, 2020",,For Trigeminal Neuralgia:,My father took this drug and it developed into Alzheimer’s or so we thought it turned out to be the meds he was on,6
"February 5, 2015",Taken for 1 to 6 months,Tegretol (carbamazepine) for Epilepsy:,"Been on Tegretol 200mg twice a day for partial seizures. It's wonderful, it's really helped. I'm down from 10 seizures a day to 8. Have tried everything else hopefully getting there.",10
"November 9, 2015",,Tegretol (carbamazepine) for Trigeminal Neuralgia:,800 mg of tegretol and still in pain,7
"May 19, 2008",,Tegretol (carbamazepine) for Epilepsy:,I found ever since I've been on tegretol my seizures have stopped,10
"December 17, 2010",,Tegretol (carbamazepine) for Epilepsy:,Have been seizure free for 10 years now and the feeling is wonderful.,9
"November 30, 2017",,Tegretol XR (carbamazepine) for Trigeminal Neuralgia:,Makes me nauseated,7
"October 19, 2013",Taken for 1 to 6 months,Tegretol (carbamazepine) for Epilepsy:,"This medicine has given nothing but trouble. Headache, Feeling sick and worse of all I now have a very itchy rash all over my body which is driving me round the bend.",1
"September 6, 2010",,Epitol (carbamazepine) for Peripheral Neuropathy:,"Makes me very sleepy and dizzy. It takes a long time for the effects to wear off.
It does help with the pain. It does not get rid of the pain entirely but it tones it down.",8
"November 9, 2015",,Tegretol (carbamazepine) for Bipolar Disorder:,On 400 mg making me very nauseous along with neck and shoulder pain,6
"November 13, 2016",Taken for less than 1 month,For Trigeminal Neuralgia:,I have been diagnosed with TN and was put on epilepsy tabs I have took all now but still got pain in my head I'm getting really worried about it as I can't suffer any more what to do next,8
"November 13, 2016",,Tegretol (carbamazepine) for Bipolar Disorder:,I've been on tegretol about 2 weeks and at 1.4 weeks just went up to 600 mgs and dont like the side affects stopping it as of today.  taking for bipolar,5
"January 31, 2016",Taken for less than 1 month,For Trigeminal Neuralgia:,Up to 800mg seems to work about once every 2nd day still in excruciating pain and it seems the medical fraternity don't give a damn.,1
"September 15, 2017",Taken for 1 to 6 months,Tegretol (carbamazepine) for Schizoaffective Disorder:,"I became very ill shortly after starting  the medication.
Unbearable  itching as well as yellow jaundice dark urine as well as feeling  very unwell",
"May 13, 2019",Taken for 6 months to 1 year,For Schizoaffective Disorder:,Carbamazepine has been a miracle for schizoaffective disorder,10
"July 4, 2009",,Tegretol XR (carbamazepine) for Trigeminal Neuralgia:,"I have constant pain in my neck, scalp, left thumb. Tegretol helped but compromised my bone marrow. Be sure to have to have CBC blood work regularly.",9
"April 19, 2011",,For Bipolar Disorder:,It saves me from going in a deep depression episode.,10
"August 19, 2016",Taken for 1 to 6 months,Tegretol (carbamazepine) for Bipolar Disorder:,Bad side effects after several months!!,3
"August 16, 2010",,Tegretol XR (carbamazepine) for Trigeminal Neuralgia:,This is working wonders for me. Started helping me a few days after taking it.,10
"February 1, 2012",,Tegretol XR (carbamazepine) for Trigeminal Neuralgia:,Totally relieved trigeminal pain - pain was non-existent.  However I also turned up allergic so treatment stopped.,10
"March 5, 2017",,For Trigeminal Neuralgia:,Caused drowsiness but did depress SOME of the pain.,7
"June 7, 2009",,Epitol (carbamazepine) for Bipolar Disorder:,"Epitol has helped me immensely. It pulled me out of a manic phase (after withdrawing from lithium, which didn't work) and has helped me from going into a deep depression.",10
"March 12, 2014",Taken for 1 to 6 months,Tegretol XR (carbamazepine) for Bipolar Disorder:,This is only medicine that works for me.,10
"September 30, 2009",,Carbatrol (carbamazepine) for Bipolar Disorder:,Had a hard time putting thoughts together.  ,2
"October 5, 2017",Taken for 1 to 6 months,For Bipolar Disorder:,"Caused extreme painful headaches, which did not respond to painkillers.",1
"January 27, 2009",,Tegretol (carbamazepine) for Epilepsy:,Tegretol gave me my life back - gave me freedom from tremors and seizures. I am a brain tumor patient.,10
"June 12, 2013",,For Bipolar Disorder:,Only medicine that works for me.  No side effects yet.,9
"May 10, 2008",,For Bipolar Disorder:,This has worked better than any other medicine I have used to treat mania. I only had slight fatigue when starting the medicine but it disappeared after a few weeks.,9
"March 20, 2014",,Tegretol XR (carbamazepine) for Epilepsy:,It sent my seizures through the roof.,1
"February 2, 2009",,Tegretol (carbamazepine) for Epilepsy:,I had my last seizure 6 years ago. I take Tegretol and Topamax 100.,10
"February 27, 2014",Taken for 6 months to 1 year,For Bipolar Disorder:,"Only mood stabilizer that has worked for me, I take 800 mg.",10
"September 21, 2009",,Epitol (carbamazepine) for Bipolar Disorder:,I took Epitol for a while and loved it.,10
"April 6, 2014",,Tegretol (carbamazepine) for Epilepsy:,"This is the only medcine I am allergic to.  Extreme itching!  I couldn't stop taking it too fast.  Luckily,  it doesn't have a very long half life.",2
"May 31, 2011",,For Bipolar Disorder:,Have been taking with Lithium for 10 years now. Have not been admitted to hospital in that time. It seems to 'dull my brain' however. My memory is terrible. ,6
"May 17, 2009",,Carbatrol (carbamazepine) for Epilepsy:,"I've been using this for 5 years now, no side effects.",9
"October 2, 2012",Taken for 10 years or more,Carbatrol (carbamazepine) for Epilepsy:,Carbatrol has helped me tremendously. I have been taking it for about 12 years. All I can say is Thanks Carbatrol!,10
"September 12, 2009",,Tegretol (carbamazepine) for Epilepsy:,It works!,10
"August 23, 2011",,For Epilepsy:,Had no energy and a lot of side effects listed. My neurologist tarted taking me off this medicine.,1
"November 9, 2010",,Equetro (carbamazepine) for Bipolar Disorder:,This is totally awesome.,4
"January 22, 2009",,Tegretol XR (carbamazepine) for Epilepsy:,I have been on Tegretol for 20 years. I was switched to the Tegretol XR a few years back. I noticed no diffrence with the medication. Very good medicine with no significant side effects.,10
"July 22, 2012",Taken for 1 to 6 months,Equetro (carbamazepine) for Bipolar Disorder:,"Extreme fatigue, dark urine, yellow eyes, severe constipation.",2
"July 18, 2017",,For Peripheral Neuropathy:,"made me extremely sleepy, I would wake up in strange places i.e. kitchen floor with no knowledge of how I got there.  Most importantly it didn't help with nerve pain in my feet at all.",1
"May 7, 2017",Taken for less than 1 month,Tegretol (carbamazepine) for Epilepsy:,Was only one this 3 weeks.  Didn't help much and made me nasty.  I would go from normal to telling people off.  Even family.  For no reason at all.,1
"June 6, 2009",,Epitol (carbamazepine) for Epilepsy:,"Epitol is an okay drug but like any drug it has its problems like no sex drive, aggressive behavior and mood swing but if I don't have another seizure it is worth it and so far so good.",8
"October 16, 2010",,Carbatrol (carbamazepine) for Dystonia:,I have been taking Carbatrol 200mg for 13 years and I can only pin point me being tired from the medicine. When I take it like prescribed I do not have any episodes.,9
"March 21, 2015",Taken for 2 to 5 years,Carbatrol (carbamazepine) for Epilepsy:,No help at all did not work,1
"May 29, 2018",Taken for 1 to 6 months,For Bipolar Disorder:,Works well for my bipolar depression. Only complaint is its price when paying cash.,8
"November 30, 2015",,For Bipolar Disorder:,"Sometimes i feel like a metallic flavor , I feel dizy and sleepy , but it's very helpful controlling my hypomaniac disorder 
Not too good controlling depression as well",7
"September 28, 2009",,For Trigeminal Neuralgia:,"After a week, started having anxiety attacks, which was disappointing because it was relieving the pain in my face.",5
"November 9, 2017",Taken for less than 1 month,Tegretol (carbamazepine) for Epilepsy:,loose of epilepsy control,1
"August 19, 2009",,For Epilepsy:,"I took this medicine for twenty-three years.  It was great for me.  As long as I took it on time, I had no seizures.  I have tonic-clonic epilepsy.",10
"December 9, 2008",,For Epilepsy:,I have been taking carbamazapine for about 5 years and it has helped a lot. I didn't have any side effects after the first month of starting it and it has stopped my seizures.,10
"April 26, 2015",,For Cluster-Tic Syndrome:,Was prescribed to treat leg spasm due to back injury. Spasms are less severe but I am concerned about the side effects,7
"January 13, 2009",,,I am 51 years old and have been seizure free for 12 years with Tegretol XR. I have no noticeable side effects. I am extremely satisfied with this drug.,10
