Date,Time Taken,Condition,Review,Rating
"May 7, 2018",Taken for less than 1 month,For Migraine:,Every time I take this medicine my throat and neck become so tense and sore. I also feel tired and loopy. It does make the migraine better. Currently trying to decide if it's worth the side effects or not. ,4
"June 5, 2009",,Imitrex Statdose (sumatriptan) for Migraine:,"Because my migraines start while I am asleep, I do not get the ""lights"" prior to onset. I start by having ringing in my ears around 11 p.m., then around 2:30 a.m. the pain starts.  If I take a shot at that time, I can function during the day.  If not, around 4 to 5 a.m. I awake with a full-blown, blind-in-one-eye migraine and I cannot function for about 12 hours. Later it feels like someone took a baseball bat to my head and it hurts.",10
"August 5, 2009",,Imitrex Statdose (sumatriptan) for Migraine:,"I have had migraines since I was 6 years old, they are very strong in my family. I have been using the Imitrex injections since I was 17, I am now 25. I am always amazed at how well the Imitrex works, because I get migraines so often I usually wait until my migraine is pretty bad before taking an injection (You are supposed to take it at the first sign of a migraine but if I did that I would take an injection almost daily). I take the injection, lie down for 30-60 minuted and the migraine is totally gone! Seriously. The only side effects I have are a tingly/tight feeling that lasts 2-3 minutes, and as of the last 3 years a red itchy injection site reaction, that resolves in 2 hours or less.",10
"December 28, 2010",,Imitrex (sumatriptan) for Migraine:,"I use Imitrex at the start of my aura, which is usually 20 minutes long and once the aura is gone the headache hits me. I add a Vicodin pill with the Imitrex and usually lay down when and where I can. It seems to work for me. The only side effects I have are a stiff neck and upper back and grogginess for a day or two. I keep Imitrex in my car, at work, the boat and my golf bag.",8
"November 3, 2017",Taken for 5 to 10 years,For Migraine:,"This is the only Rx that will get rid of my migraines thus far , but it has painful side effects.  I stumbled across the antioxidant drink called BAÍ (Justin Timberlake and Christopher Walken do a commercial for it) and it literally takes away the side effects so I'm not in pain or knocked our for the 4 hours it takes to get through my system.  You take the pill with the Baí and slowly sip on it.  As soon as you feel an ache take another drink.  I have no idea why it works, but it does.
.",10
"September 21, 2009",,Imitrex (sumatriptan) for Migraine:,"If you can stand the burning sensation, then its all worth it. It's the only thing that helps my migraines. I used to get them for days on end and I don't get them so often anymore, I also add a trip to the chiropractor as well.",10
"December 14, 2009",,Imitrex (sumatriptan) for Migraine:,"I have used Imitrex by autoinjection since it first came out. After years of migraine taking my day away, this tiny injection allows me to take it back.  Unlike the other medicines I take this at first onset and 30-35 min later continue my day on schedule.  No nap, no regrets, no nausea.  After initial prescription met with the manufacturers rep who helped with dosing.  I was pioneering any new products when this came out.  Wegmans Pharmacist and my MD and the drug rep were great help.  Now 2 shots, 1 in each leg right away. I'm 220 lbs.",10
"May 19, 2017",Taken for 10 years or more,For Cluster Headaches:,"My experience with generic imitrex has been bad.  It sometimes works, sort of, but a day or so after, I have debilitating muscle aches. It took me a while to make the association, but once I switched back to the real medication, that problem went away.",1
"March 24, 2017",Taken for less than 1 month,Imitrex Statdose (sumatriptan) for Migraine:,"This worked really well. I've taken the pills and they don't do anything for my chronic migraines. I did experience some mild tingling in my limbs a few minutes after and a weird warm, flushing feeling in my chest. The warm, flushing feeling in my chest came almost immediately after the injection. It didn't last long and my heartbeat was normal. At least, it felt normal.

Minor pain at injection site but no biggie. Overall, this little pen saved my work day and killed what usually would be a 24-48hr migraine and ordeal!",8
"July 1, 2010",,Imitrex (sumatriptan) for Migraine:,"I have used both the pill and the injection form of Imitrex and they are both amazing!  The first time I was given a shot was in the walk-in clinic the first time I had a migraine.  After a very weird initial sensation of kind of a ""buzz"" I could actually feel the headache dissipating!  The pill form works just as well, but like some other reviewers stated, it does work best if you can lay down for a while.",10
"April 11, 2017",,For Migraine:,"I'm 18 and my doctor prescribed me this because I suffer from constant headaches/migraines. This has the worst side effects which made my  body ache, it hurt when I yawned, and I felt so much pressure on my chest. My head was still pounding 2 hours after taking it. I won't be taking these again.",3
"April 3, 2009",,Imitrex (sumatriptan) for Migraine:,I have had headaches for years and I could not find any medication that would work for me. The doctor put me on Imitrex 50mg and it works great. I get headaches about 4 days a month in the winter but I have huge increase in the summer (normal for migraine suffers) about 14 days. It does have some side effects for me but the benefit is greater than the side effects. I am also on antidepressants and high blood pressure medicine to see if it will lessen my pain. This is a newer treatment and most doctors say that they see an improvement in migraine suffers headaches (less headaches/less pain).,9
"September 19, 2011",,Imitrex Statdose (sumatriptan) for Migraine:,"Pill form did not work for me but the stat-dose stops the pain within twenty mins most times. Side effects are tightness in chest, weakness in arms but this goes away within an hour or so. Better than that little devil with the big hammer beating the inside of my head. I take it as soon as I feel that I am getting a migraine and not just a common headache. I try not to overuse it as I have a fear it will stop working and it is the only thing that works short of an E.R. visit for Demerol.",9
"November 27, 2011",,For Migraine:,Imitrex has been a life saver for me. I keep a few tablets with me at all times. Imitrex relieves my headaches 100% of the time. It relives my migraines but it also works on all the other types of headaches too. At least for me it does. I usually only need one 50mg tablet but on a rare occasion I will have to take a second tablet 30 to 60 minutes after the first to get relief. I don't know what I'd do without this medicine. I guess I'm one of the lucky ones because I suffer no side effects at all when taking Imitrex.,10
"September 9, 2016",,Sumavel DosePro (sumatriptan) for Migraine:,"I have been a long time sufferer of migraines for 21 years on my life, and I am 40 so half of my life. I have been on many many daily meds and meds to take to help with the pain to heavy narcotics.  This is the ONLY inject able that helps with my migraines.  I try my normal thing of IB Profin and a benadryl and if that does not work after a few hours I use Sumavel DosePro and with in 10 minutes, 90 % of the time I am migraine free and ready to go though my day. This works for onsets to walking up with a full blown migraine.",9
"April 29, 2008",,For Migraine:,"Imitrex injection has worked well for me for the past several years, but sometimes it doesn't last more than 3-4 hours and I need a second injection. Pills don't work as well, nasal spray doesn't work at all for me. The only side effects I have are flushing with sweating and some drowsiness. I'm just glad to have it as I get a few migraines a month. I definitely recommend it.",9
"March 15, 2008",,For Migraine:,"Injection WORKS in 7-10 minutes and you can have your life back! Only thing I don't like is the 7-10 minutes.. Hot flashes that can soak your clothing & make your pain a 1000 times more intense. Just wait it out. No more pain, no more loud noises & no more bright lights. I do not like the pill takes too long.",10
"February 15, 2010",,For Migraine:,"I'm a male, aged 24. I have recently started using the nasal spray ""SUMINAT"" containing the drug sumatriptan. It has done wonders to me. I have had no side effects till now and my migraine goes away for months after taking 1-2 doses. I have been suggested to take 1 metered spray in each nostril on onset of headache.
my history: since 2003 till 2007, i have tried disprin, med containing diclofenac sodium, vasograin(worst tablet), voveran tablet, voveran injection on hip(instant relief). but my migraine got resistant to these with time. 

I strongly recommend to try the drug sumatriptan.",10
"June 6, 2009",,For Migraine:,I have been a sufferer from what was thought to be very bad headache 'attacks' but as I later began to doubt this I was told by my GP that my headaches could actually be migraine attacks. I was given sumatriptan tablets to see if this would help in combating the onset of my headaches and stop them all together and not just preventing a headache from developing into a migraine. I used to suffer from full blown migraines from time to time (once or twice a month) and less severe attacks in between. Now as soon as I begin to feel any kind of eye or neck strain or light sensitivity I know am going to be okay. Ask your GP about Sumatriptan medication. Highly recommended,10
"February 9, 2015",Taken for less than 1 month,For Cluster Headaches:,"I was recently prescribed Imigran, the European version of Imitrex for Acute Cluster Headache, in the injection form pretty much life changing. I'd previously tried Oral Sumatriptan for Cluster Headaches but that just did not seem effective and once a full blown attack had started the pill did not seem to abort the headache. Injectable Sumatriptan though has proved to be a totally different thing and even when the pain is at its peak, once injected its probably 10 minutes maximum before the headache is gone, totally gone. I've suffered from Cluster Headaches for many years and only wish I'd tried this sooner, for me, it has been just brilliant. Having used it several times now have not had any side effects whatsoever, fantastic.",10
"October 6, 2009",,Imitrex (sumatriptan) for Migraine:,I was at work with a migraine and eventually had to leave because I couldn't even do much of anything. I just took an Imitrex about 10=15 minutes ago and already the results are starting to show! Great stuff. The only bad part is that I have to go back into work and finish the shift I had started.,9
"February 8, 2019",,For Migraine:,I'm concerned because the migraines do not react to this medication mostly. I usually have to follow it up once the main part of the pain is gone with an over the counter migraine medicine. I am concerned as another patient said if takin to many of them even though the pain is intense because your  body gets use to them.,5
"July 31, 2015",Taken for 2 to 5 years,For Cluster Headaches:,"I've suffered from cluster headaches for the last 3 years since I was diagnosed with a growth on my pineal gland. Nothing worked until I was put under neurology science in York UK. I was put on verapamil tablets and also prednisolone to prevent and sumatriptan as a pain relief when I have an attack. I was close to drilling a hole on the side of my head before I was prescribed these meds. The problem is they are expensive, I am lucky and I have these prescribed under the NHS however they will not prescribe me more than 4 injections per week and sometimes I have these attaches every day sown times twice a day for 2 to 3 weeks. Sumitriptan is the best thing ever invented",10
"May 24, 2009",,Imitrex Statdose (sumatriptan) for Migraine:,"I'm 21 years old and have unfortunately inherited my family's notorious migraine genes. I've suffered from migraines from a very young age. The 1st medicine I was given at age 21 being finally officially diagnosed by military doctors, while being deployed to Iraq, was Zomig dissolving tablets. No luck, second was Imitrex tablets - same thing, nothing except side effects. Then I was tried on stat-dose Imitrex, still nothing. The only thing that's helped with killing my migraines is an ER visit being treated with fluids, Valium to knock me out and Dilaudid or morphine along with Phenergran.",1
"March 20, 2018",Taken for 5 to 10 years,For Migraine:,"I have been on this medication for over 5 years. I rated it 9 stars because it did work well to stop my migraine in it's tracks,( within an hour ). I would only take half at a time due to side affects of fatigue and dizziness. HOWEVER, my body became dependent upon it. A few years into starting sumatriptan, I began experiencing almost daily rebound headaches/migraines. For several years I struggled with changing diet, eliminating caffeine, foods, other triggers, and taking all the preventative meds on the market, to no avail. Recently I saw my MD instead of the Nurse practitioner. He advised me that triptans CAN cause rebounds for some people. He changed my meds. After a week, I was back to my usual 1 or 2 migraines a week.",9
"February 4, 2018",,For Migraine:,"I find with this if I catch the migraine by the kaleidoscope stage or missing vision at the earlier stage....then after half hour lie down I can still manag to drive home etc....

After effects of sore eyes etc is significantly lessened 

50mg for me",9
"October 14, 2011",,For Migraine:,"As a disabled veteran with chronic post traumatic stress disorder, I have migraines 4 or 5 days a week, for years now.  The VA refuses to treat my severe pain properly. The VA will only give me NINE pills a month which is not enough. The VA pharmacist told me it is because the medicine is too expensive. None of the codeine medicines work. After eight years with migraines, sumatriptan is the only medicine that works for me. What is wrong with the VA staff?  They do not care if I am in severe pain.",9
"April 29, 2018",Taken for 5 to 10 years,For Migraine:,"I take 100mg pill when the feeling of a migraine is coming on and this stops the migraine from getting worse within 30 minutes.  It would take up to 2 hours for the migraine to be completely gone.  I have recently switched to the 25mg nasal spray and found this to be even more effective.  Taken on the onset it stopped the migraine from getting worse within a few minutes and gone in under 1 hour.  I have not experienced any side affects either.  

The only negative thing I would say is not about the drug, but how it is dispensed.  I am only allowed 9 doses a month and some months I have a need for more than this.",10
"March 19, 2018",Taken for less than 1 month,For Migraine:,"Truly awful experience.  I've been nervous about using this medication but I've taken too much time off of work for migraines so I took a pill this morning before leaving the house.  By the time I got to work, my sinuses and throat were both sore.  Then I got lightheaded, dizzy, and my chest and throat tightened up like I couldn't breathe.  I had to go lie down, praying the side effects would lighten up.  Two hours later, I am now enjoying stiffness in my shoulders and muscle aches throughout my hips and legs on top of everything else.  Sorry, but never, ever again.",2
"February 23, 2018",Taken for 1 to 6 months,For Migraine:,Nothing Over the counter has ever helped. Got a prescription for Sumatriptan and Took 50mg and knocked out pain. Next time tried 25mg and it only dulled pain for a few hours. So far took on 3 occasions with positive results  and no side effects. I am 150 lbs male.,10
"June 12, 2018",Taken for less than 1 month,For Cluster Headaches:,"I have been  having chronic  cluster headaches for the last 15 years. I have at least two per day and as many as 5 then for some crazy reason during my anniversary month they go up to 9 or 10. 
I have taken everything under the sun recently prescribed the injection pack it is the most successful med I’ve tried but here’s the draw back I can only take two shots per day  so what do I do for the rest of my migraines. My doc painted a bad pic of taking to many shots.  This drug is a tease why can’t someone make this so I can take 4 or 5 a day please",6
"September 16, 2018",Taken for 1 to 6 months,For Migraine:,"After years of ""sick"" headaches that nothing touched my Dr. prescribed Sumatriptan 100mg.  I resisted taking it until a couple of weeks ago when I finally couldn't stand my headache any longer.  It made me very nauseous  for about an hour then the nausea & my headache were gone.  This morning I had to take it again this time I was nauseous for about 1 1/2 hours & my whole face was sore.  I don't know if it is worth it even if it does get rid of the migraine",8
"August 4, 2018",Taken for 1 to 6 months,For Migraine:,"The medication side effects just added to my migraine symptoms, making it an even worse experience, and didn't even relieve me of the migraine for more than a few hours if even that. When I couldn't stand it anymore and asked for a new medication I was given rizatriptan which didn't have as bad of side effects, but still didn't relieve my migraine in the slightest. I also feel my migraine frequency went up during this time, but that might have been a coincidence.",1
"March 17, 2018",,Imitrex (sumatriptan) for Migraine:,"I was on both Fioricet and this medication in small injection form for almost 15 years, worked well especially since I get the works upon the start of a migraine. Everything from aura to loss of arm and hand motor function to slurred speech. Almost identical to a stroke that clears up after 24 to 48 hours. Only down side was the tightening of the neck and jaw muscles  but other than that it did shorten the migraine length and severity. Now move 10 years later and was dropped off the Imitrex and ended up in the hospital from a car accident and began a severe migraine and was given an Imitrex inhaler and I ended up with bad chest pains and was told to never tried it again.",5
"February 6, 2018",,For Migraine:,"I have been getting menstrual migraines and food triggered ones (rarely) for maybe 10 years  I am 42.  Usually 2-4 a month.  If I take sumatriptan in the beginning when pain has started it works within 15 min and pain is gone.  I wish I had tried it sooner.  It does make you a little drowsy and occasionally sweat or feel tightness in your neck, also a diuretic.  Take with food and lots of water.",9
"March 22, 2016",Taken for 2 to 5 years,Imitrex Statdose (sumatriptan) for Migraine:,"I have had migraines since the age of 6, I have tried everything. I unfortunately need pain medication about 10% of the time. I sure wish I would have had these injections years ago. They works most of the time. I have very severe pain and nausea and it does help.",6
"February 10, 2009",,For Migraine:,Imitrex injections have worked like a miracle. Have used it since they first came out. Have had two minor heart problems in the past 7 years. The most recent one last week. Was informed I can't take Imitrex anymore. Don't know what I'll do. I'm a 66 year old male and have had migraines for 40 years. Only the last 15 years have been controlled.,9
"December 31, 2010",,For Migraine:,I have used Zomig 5mg for years and often one half of a tablet zaps the headache within 15 minutes without any side effects at all.  Since becoming eligible for Medicare my prescription plan has forced me to use the generic sumatriptan.  Sumatriptan does not work at all for me.  I wish I could afford to take my Zomig again - it is a wonder drug.  ,2
"March 17, 2017",,Zecuity (sumatriptan) for Migraine:,"The medication was amazing. I loved how quickly it worked for my migraines. I get too many a month to use Zecuity exclusively so I saved it for the bad nausea ones. Unfortunately, the second time I used it, the patch burned a hole in my leg. When I called to report it, the company insisted it was just an allergic reaction. I literally had a chunk of skin missing and I still have a scar, several months later. The medication is great but whatever they use to push it through the skin is not good. Obviously, since it has since been recalled. Disposal of all of the materials is ridiculous. I would have driven an hour or two to the nearest speciality pharmacy to not have to deal with the delivery and packaging of the medication.",5
"May 10, 2017",,For Migraine:,"Just tried sumatriptan for the first time, I got it over the counter in a UK chemist. I'm a 39 yr old man who has suffered from debilitating migraines since a teenager. They have become less frequent with age but when I get the early signs (aurora) it still sends me into panic of what's to come, lying helplessly in Hell for hours,  so when I heard of a new effective drug I jumped at the chance, and this was my experience, you get two pills, I took one with water and laid down in a dark room,  after about 40 mins I could feel the drug starting to take effect it was if the migraine was still happening but it had been dulled down or masked by the drug, you feel tired, sick and a bit bit weird but it's better than the migraine pain.",6
"September 28, 2015",,For Cluster Headaches:,"Sumatriptan nasal spray 
15 years sufferer 35 y old only got sumatriptan lately and it's working well headaches would last 90 mins to 3 hrs now with the nasal spray 20 mins and its completely gone don't leave home without it now",9
"February 8, 2013",,For Migraine:,"I have genetically inherited migraines from my parents. They have been diagnosed as cluster migraines. I currently receive botox every 3 months to prevent migraines. Imitrex is a God send. It works amazing wonders, but I have to take it as soon as I feel migraine coming on. I use the nasal spray, as does my daughter. I could not function without it. ",10
"September 1, 2012",Taken for less than 1 month,For Migraine:,"Review for: Sumatriptan Succinate Injection (Generic Imitrex)

I was so impressed! I was getting too wordy with the review and it cut me off so I'll get to the point. After taking the medication through injection (the pill is SO slow to work for me) my aura was gone in less than 2 minutes and I was able to continue teaching my students throughout the remainder of the school day. I still had a headache and minor side effects like hot flashes, tension in my shoulders, and obviously pain at injection site- but I will take those things over a days long migraine ANY DAY. I am so impressed with this medication. All symptoms were totally gone without even a minute headache by 8pm that evening.",9
"June 1, 2011",,For Migraine:,"This is a MIRACLE medicine for me and is most effective when taken at the onset of a migraine. Within 20 minutes, I can feel the relief setting in. Within an hour, I have no sign of a headache or the usual symptoms of vomiting, blurred vision, ringing in the ears, etc. If I 'deny' that I feel a migraine coming on and take the pill after the headache has progressed, it takes a little longer for the pill to work.  Before this medicine, I had become a prisoner in my own life, not daring to venture far from home. THANK YOU Imitrex for giving me back my life!",10
"August 30, 2015",Taken for 1 to 2 years,For Migraine:,Sumatriptan tablet is very good within half an hour there a big difference.  I take it with 2 pain killers and it works wonders.  Cupping it very good for migraines I know a few people that have done cupping on there head n migraines the have gone.,10
"August 31, 2012",,For Migraine:,"I recently was diagnosed with Complex Migraine. I feel like I am having some kind of seizure that I am awake for: numbness and facial twitching, slurred speech, ocular pain and all kinds of bizarre visuals. Sumatriptan definitely takes the edge off. It only works if I am already having a severe migraine though, and takes some time to work as well. In addition, I cannot take this medicine if I am at work, because it makes me rather tired. However, it is quite helpful for when I am at home and does significantly reduce the disorienting pain and eye pressure. It does not make aura disappear but it makes it less bright. Not perfect but pretty good!",7
"May 25, 2017",Taken for 10 years or more,For Migraine:,"This was hugely helpful for me when my doctor figured out that I was suffering from migraines. Once in a while, I get sick to my stomach before the medication takes effect (especially if I've delayed taking it, for whatever reason), but I can't describe how much better it is to have this than to suffer. If I lose a dose to emesis, I'll take another with a small amount of water and wait for everything to calm down. Keeps me functional, where before I'd have been wiped out and wishing for death for a day or more. Side effects for me have been very mild and occasional. Slight tingly feelings, or a little bit of mental ""distance"" from my surroundings. Words can't describe how much better this is than torture.",8
"July 23, 2021",Taken for 1 to 6 months,Imitrex (sumatriptan) for Migraine:,"It truly works for me and I'm grateful for it! Sometimes I need the second dose, it really depends on how soon I take the med when I feel a migraine coming on. The only side effects I've ever noticed is I may get a sore neck or an upset stomach (if taken on an empty stomach) but that's nothing compared to a migraine! I usually just take some pepto and drink Gatorade and that helps.",9
"July 26, 2021",Taken for less than 1 month,For Migraine:,"This is the first time iIve gotten a migraine and I contacted my doctor and he gave me sumatriptan, the pill. It’s impossible, this pill has intensified my migraines to the point we’re I’m shaking and I am so dizzy I can not function. I am so nauseous it’s just all bad, I just feel so dead. It’s honestly the worst experience I've ever had with a medication ever. Not to mention I’m so nauseated I’ve never felt this terribly in my entire life. Never again :(",1
"December 20, 2012",Taken for 10 years or more,For Migraine:,"Started with Imitrex when it first came out with the big bulky injector kits, then got the Stat-dose kit (two syringes in one cartridges that fit in a case with reusable injector pen).  Injections for bad migraines, tablets if I catch them soon enough.  ",10
"October 9, 2016",Taken for less than 1 month,For Migraine:,"Given this drug to my mother 44, after an hour taking 50mg she admitted 70 to 80% relieve in her migraine but weakness whole day long but after two days symptoms reappeared so now giving her tricyclic antidepressant 10 mg at bed time only for a month now she feels better",7
"February 23, 2022",Taken for less than 1 month,For Migraine:,"Suffering with migraines for years but only once a month or so. I was so scared to take this medicine due to the reviews, as I am sensitive to medication. However it did actually work within half an hour and I didn’t feel any major side effects apart from just feeling slightly different within myself but nothing crazy.",8
"November 5, 2021",Taken for 1 to 2 years,Imitrex (sumatriptan) for Cluster Headaches:,"This is the only medication that will get rid of my cluster headaches. It's so effective. I've only used the nasal spray so far but am starting pills since I was having trouble getting authorization for the spray. It's a godsend really, these headaches make me want to opt out of the entire universe.",10
"July 30, 2021",Taken for less than 1 month,For Migraine:,The worse! It did nothing for the migraines even with two. Instead I got every side effect possible and it was worse when I found myself having to hold on to my chest when I started feeling pain. I couldn’t even breathe and was freaking out. Once I stopped it all got better. Everyone is different so we all need to experience bad ones before we get one that’s right for us.,1
"February 9, 2018",,Sumavel DosePro (sumatriptan) for Migraine:,"I have suffered from migraines since I was 12. I am 53. Sumavil Dosepro is the only medication that works for me. Although I used to have frequent migraines, several per month, sometimes multiple per week, my migraines are less frequent now. My migraines do not respond well to other medications. Sumavel, taken appropriately, has changed my life. Migraines no longer dictate my schedule. However, this calendar year, my insurance stopped covering Sumavel and the company does not offer an assistance program. I am down to 4 shots. Not sure what I'll do after that.",10
"August 6, 2021",,For Migraine:,"I have frequent migraine for 40 years. I have been using Sumatriptan for now 8 years. Sadly I noticed that in the morning following a tablet or 2 (6 hours in between), my head is shaking or swingin which is alarming my all family and myself. Look like i have to found an alternative to the sumatriptan. Still thanks to it for all the relief it gives me.",5
"August 19, 2021",Taken for 1 to 6 months,For Cluster Headaches:,I take the injectable form of this medication for soul crushing cluster headaches and I must say it is an absolute miracle. To go from 2 hours of crippling pain to 10 minutes is such an incredible blessing. Truly this medication is a Godsend.,10
"March 11, 2018",Taken for 1 to 2 years,For Migraine:,"Just started having migraines at 45 (gee- wonder why... lol).   Tried all the OTC and homeopathic treatment  I could find.  Gave up and started with Relpax.  My insurance wouldn’t help so it was $115 for 6.   Then my dr had me try 50 mg Sumpitriptan ( generic imitrex) and very inexpensive.    Always works within an hour and normally my migraines last 36 hours on any OTC med.   I can’t take more than 2 doses in a 5 day stretch or I’m up for days with leg cramps tho.  In desperation, I’ve started Topomax 50 mg as preventative but it’s about 20% effective and not worth the side effects for me ( lack of focus; numbness; tired).",10
"September 23, 2021",Taken for 10 years or more,For Migraine:,I have had sumatriptan for the last 10 years 100mg taken immediately you experience the aura. Wait half an hour & you wouldn’t know you’ve had a migraine. My life line. A relative also uses sumatriptan & swears by the drug. 50 mg is too low a dose.,10
"July 14, 2016",,For Migraine:,"I'd taken Excedrin for years w/some effectiveness & then had a streak where  headaches would return within a day and sought medical attention.  An urgent care doctor prescribed Bubalbital-APAP-Caffeine and I used it as needed for about a year and was happy with the results, but the prescription was running out.  Because the medication was prescribed by an urgent care doctor the prescription couldn't be refilled, so I had to see an internal medicine doctor and he prescribed Sumatriptan.  After taking the medicine today it did eventually take away my visual auras and it seems to block the full on migraine, but I feel kind of crummy with sinus drainage and pressure, grogginess and slight nausea.  Going to try w/pain reliever Naproxen.",5
"January 23, 2022",Taken for less than 1 month,For Migraine:,"Definitely use this drug with CAUTION. If you are someone who tends to have sensitivities to drugs and often experience side effects from things, be wary of this one. My side effects were much worse than the headache itself. I had horrible muscle aches in neck and head for 2 hours and then threw up violently even though the headache was gone. Please ask your doctor about alternative options to this.",3
"September 13, 2021",Taken for 1 to 6 months,For Migraine:,"I have chronic daily headaches with 5 day intermittent migraines. I am currently unable to work. I saw a neurologist and got an MRI. Luckily there is nothing serious. Mine is muscle spasms in my neck that travel to my head. This medication works well and is cheap. My doctor days it can cause heart issues and wants me to take a $100 per pill script that my insurance won't cover. I moderate my diet and lifestyle, use cannabis products-legal in my state, and try only to use this drug for extreme headaches. I use excedrin and cannabis vape or gummies for muscle tension and moderate headaches. Also stopped drinking coffee and eating pesticides. Just saying. Its holistic. Don't obsess about stressful things past/future. It is all related. Yoga stretching helps too upper back, neck, and shoulders. I like this drug but use it sparingly.",10
"December 18, 2012",Taken for 2 to 5 years,For Migraine:,"I started off using the pills, but if my migraine had already made me vomit, the pills would not work. I have now switched to the injection and highly recommend it! I can feel the relief in minutes. I feel a little fuzzy and need to lay down right after injection. The sleep is much needed and I wake up pain free and no side effects. The injection does hurt a little, but nothing compared to the pain of a migraine.",10
"November 22, 2021",Taken for 1 to 2 years,For Migraine:,"I get headaches about 3 times a week.  My doctor diagnosed me having migraine.  Sumatriptan works very well for me.  My headache is normally gone in 30 minutes.  And I only take 50 MG as I only way about 150 pounds.  I usually take it if I am having a headache late in the day or in the middle of the night. It seems to help me sleep too.  My concern with Sumatriptan is its effect on my blood vessels.  Heart disease is very prominent in my family, so I worry about stroke and heart attack. For that reason I do not take it if I have a headache first thing in the morning or early in the day. If I have a headache in the morning I take one Excedrin for migraine as I do like to work out first thing in the morning. It usually works well, but not as well as the Sumatriptan for me. Unfortunately Excedrin seems to cause rebound headaches. Probably from the caffeine.  My bottom line is Sumatriptan is my go to medication.  I am just careful about any strenuous activity after taking it.",10
"August 15, 2021",Taken for 6 months to 1 year,Imitrex (sumatriptan) for Migraine:,"Like several was confused for a while thinking migraines were sinus or ear infections, first sign is ear pain for me.  Have gotten worse as I hit 50 and entering perimenopause.  Really struggled with 48 hour long pain vomiting till OB prescribed Imitrex.  Like others if I wait too long it’s benefit isn’t as great as when I take it at the first sign.  I don’t know about the rebound headaches as my migraines are so bad my headaches for days later and am foggy for a few days.  Imitrex maybe makes me a little spacey, but far more functional than with a migraine!!  And the side effects are shorter than when I have a migraine.",9
"June 18, 2016",,For Migraine:,"I actually had zero problems with this medication. It made me sleepy but I did take it at night (when my headache first occurred). I also take a low dosage of Zoloft. Not sure if that helped curve side effects as the doctor did tell me it could cause SHORT TERM (1 hour)  heart attack symptoms/bubble in throat. I had hot flashes but I already have them so I can't say sumatriptan was to blame. My insurance paid for 9 tablets a month, I get 50mg oral.",9
"January 8, 2022",Taken for 10 years or more,Imitrex (sumatriptan) for Migraine:,"I’ve had migraines since my 20’s- I’m 63 now! Imitrex has been a lifesaver for me. I take 100mg at the onset of migraine. Don’t wait until it’s full blown!
 I also use Imitrex injection in emergencies. Like waking up with a #10 migraine and I don’t want to wait at least an hour for relief. I’m terrified of needles, but the quick relief is worth it. Plus, it’s an auto-injector, you never see the needle- just press the button. I do notice I feel more side effects than with the pill.
 Rebound headaches are very possible if you take it too often.
I would have missed out on so much life without it.",9
"January 31, 2020",Taken for less than 1 month,Imitrex (sumatriptan) for Migraine:,"Worst cramping, vomiting and neck pain I've ever had. Made my migraine worse. I could barely function.",1
"October 27, 2019",Taken for less than 1 month,For Migraine:,Instantly made my migraine Exponentially worse!!!!!,1
"January 24, 2015",Taken for 1 to 2 years,Imitrex (sumatriptan) for Migraine:,Thank you SCIENCE for this medication! My migraines used to immobilize me and now I finally have relief thanks to this med. Better living through modern science.,9
"March 2, 2008",,Imitrex (sumatriptan) for Migraine:,"Horrible, Made my chest tighten up, and did nothing for my migrane, I ended up in the ER.",1
"January 18, 2015",Taken for less than 1 month,Imitrex (sumatriptan) for Migraine:,"Works well for my migraines. First couple of times taking it, caused my jaw to feel tight, and makes me pretty sleepy.",9
"October 26, 2019",Taken for 1 to 2 years,Imitrex (sumatriptan) for Migraine:,Really works. I was glad my doctor recommended.,10
"July 29, 2017",Taken for 10 years or more,Imitrex (sumatriptan) for Migraine:,The only thing that works. Wish it was available when I was a younger when I suffered so much. This medicine is the best for migraines. Key is getting it before it progresses.,10
"April 2, 2015",Taken for 10 years or more,Imitrex (sumatriptan) for Migraine:,"3 days on medicine caused extreme muscle pains, tiredness and weakness. Also facial flushing, tingling, hot and cold flashes, blurred vision, malaise, increased urination, lack of concentration.",9
"April 14, 2008",,Imitrex (sumatriptan) for Migraine:,"Chronic Migraine sufferer, 2 to 3 a week.
Imitrex has been wonderful when I feel one coming on and 
even when I have a full blown Migraine.
I am able to function normally within about a half hour.",10
"July 16, 2014",Taken for 2 to 5 years,Imitrex (sumatriptan) for Migraine:,"I have had migraines since my teens and until I was prescribed the Imitrex (Injectable), I suffered severely.  I thank GOD for this medicine and can't imagine life without it.",10
"July 22, 2015",Taken for less than 1 month,Imitrex (sumatriptan) for Migraine:,This drug give me hallucinations And made my body tingle.,1
"August 11, 2018",Taken for less than 1 month,For Migraine:,"My migraine aura lasted less than 10 minutes after taking one dose. Was back to normal functioning: playing with my son, making dinner, watching TV within 30 mins. Very pleased with the results.",10
"June 2, 2013",,Imitrex (sumatriptan) for Migraine:,"Amazing and totally effective and
no side affects.",10
"March 7, 2021",Taken for less than 1 month,For Migraine:,It's amazing medication for migraine.,10
"October 23, 2014",,Imitrex (sumatriptan) for Migraine:,Taken at the beginning of symptoms it stops the headache within 30 minutes.,10
"September 6, 2017",,For Migraine:,"I have had migraines since my teenage years, sumatriptan is the only medication that works every single time with no side effects besides being a little tiered, thank goodness for this pill!!",10
