Date,Time Taken,Condition,Review,Rating
"August 31, 2010",,Keppra (levetiracetam) for Seizures:,"My son, 11 has had absence seizures for a year now.  Have been trying to treat it and have been through 7 different medicines.  Added Keppra 500 mg to his 300 mg of Zonegran. The NEXT DAY after first dose of Keppra he had not noticeable seizures, but 2 weeks later he had his first and only grand mal.  We took him off Keppra; the absence seizures are back, but no grand mals.  ",1
"October 29, 2015",Taken for 10 years or more,For Epilepsy:,"Ive been taking Levetiracetam for 10 years now. I take 500mg 2X daily. The first 4 years I experienced little side effects like strange sleep patterns, always tired, and a slight disruption in my ability to concentrate. My seizures were reduced to only 3-4 a year vs. 1-2 a week. In the last five years however the long term side effects have hit me hard...muscle and bone weakness, sciatica, migraines, hair loss, no energy, bouts of rage where I feel outside my body watching a mad woman ( I have always been a calm collected person who never yelled and rarely felt anger), the anger is overwhelming. Suicidal ideation, severe depression, complete lack of concentration, inability to think of words ( which is devastating for my love of writing)",3
"March 7, 2021",,Keppra (levetiracetam) for Epilepsy:,"So far I’ve been on Keppra for 1 week. My experience is short with this drug, but so far it has been a life saver. I’ve had no side effects yet. I was switched off of Topamax after recording more than 24 side effects on the minimum dosage of 25mg. I ended up being allergic to it, and it was so bad for me. On Keppra I finally feel like myself again. It’s a Godsend for me, personally. I feel like I got my life back.",10
"December 29, 2020",,For Epilepsy:,"Question, question, question your doctor.  I was on Dilantin for 35+ years and my seizures were well under control.  No seizures since 1988.  This year (2020) my neurologist decided as I am getting older Dilantin will not be good for my bones.  My neurologist put me on levetiracetam. I have never taken off brand/generic because there is just the slightest difference.  

Well, where to begin with issues I had with levetiracetam.  I looked, literally, like the walking dead and could count every bone besides the anxiety, moodiness, loss of appetite,  weight loss (30 lbs), snapping at my dogs, cats & family for no reason.  I checked off each & every side effect AND made my own additional list.  Couldn't work because the side effects were so bad.

Severe side effects. Worst med I have ever taken!!!!!",1
"December 23, 2016",Taken for 5 to 10 years,For Epilepsy:,This drug has changed my life . I take it along with Tegretol CR. I was having continued absence seizures regularly until I started taking this. Since then i have been completely free of those invasive seizures.,10
"December 20, 2016",,For Epilepsy:,"I had my first episode when I was 12 months. The side effects I get are decrease in appetite, forget minor things, & headaches. They couldn't tell what was wrong with me at that time. At the age of 12 years old I had my 2nd episode in my sleep. I found myself crawling to my parents room because I couldn't walk or talk correctly. When I went to the hospital they diagnosed me with epilepsy. What causes my seizures is an enlarge blood vessel on the right side of my brain. I started off with 750mg of Levetiracetam. I only had episodes when I missed 1-3 days of my medicine. Now I will be 19 years old in April & I am now taking 500mg of Levetiracetam. They're lowering the doses as I get older.",7
"October 19, 2013",Taken for 2 to 5 years,For Seizures:,"I had two seizures prior to removal of a benign right frontal lobe brain tumor.  I was initially placed on Keppra 1000 mg 2x/day.  After a year, I went down to 750 mg and the following year 500 mg.  My neurologist will keep me at 500 mg until I am 4 1/2 years from my surgery when he will take me to 250 mg for the final 6 months.  At that point, he says I am just as likely to have a seizure as someone who has never had a seizure.  I have no side effects from Keppra, but am looking forward to my 5 year mark when I will no longer have to take medication.",10
"October 11, 2020",,For Epilepsy:,"Been on this medication for over 15 years. I suffer with epilepsy and several types of seizures. would recommend keppra control and prevent upcoming seizures.

I would def recommend keppra for people suffering light seizures or epilepsy consuming medications daily to PREVENT attacks. However, you will NOT be able to rely on it during ur heavy attacks. You would need diazepam Rectal tube or seroquel to immediately calm u down within seconds. 

Advice, pls take note to ALWAYS have an emergency medication as when ur loved ones under a sever epilepsy attack u would be able to help them with diazepam rectal tube 5mg or seroquel tablet which immediately calms them down within seconds - Stops the hallu, anxiety, seizures and calms u down. 

Take note to ONLY take it WHEN NEEDED as those medications are highly addictive. 
If ur on keppra. Stick with it :) Take note that it only helps PREVENT seizures and it has the least side effects :) no depression! Amazing!",9
"March 3, 2016",,For Epilepsy:,"I had a heart attack and had a stent which led to a stroke and the need for brain surgery.  Miraculously, I was saved by a young neurological surgeon.  Seizures followed but the recovery the first 3 months on a lot of different medication made the outlook positive.  Medication was lowered and I started experiencing what we feared were TIAs but was finally diagnosed as a form of epilepsy.  The first medications did not work well until I have been on Levetiractam for 6 months and everything has improved a lot during that period including memory and mood.  I do have the sleepiness at night but not a problem.",9
"July 28, 2015",Taken for less than 1 month,For Seizures:,"If it was possible to give this a 0, I would. I've had the hiccups for almost a year. My neurologist thinks they're ""a strange presentation of clonic seizures in the brain stem"". Weird, but okay. I've been on 500 mg for four days. In that time, I've lost consciousness twice, had three nosebleeds, been dizzy and lightheaded, had constant trouble breathing, had ridiculous mood swings from angry to crying in the blink of an eye, and been unable to walk a straight line. I feel drunk. It's horrible.",1
"September 29, 2015",,For Seizures:,"I had every side effect  even pain in my temples which was so painful that I thought they were going to bust and was ready to go to the ER, when I decided to look my meds up online and found that Keppra was causing these side effects, and people were going to the ER for this.  Also, I was having so many memory problems I couldn't remember anything from 2 mins prior. I had Agitation, Anixiety, Angry Outbursts, I had to Go..I mean go.. I couldn't stay still sometimes I felt like I had to leave it was crazy.. I was loosing my mind.. I had no control I was very Angry lots of outbursts and I couldn't control it! When I looked up all of the side effects I couldn't believe how I felt was right there, it was me right there.",4
"January 2, 2018",,For Epilepsy:,"I am currently on Keppra 600mg, gabapepentin, 1500mg, clonazepam 1mg, vimpac 1000mg.  I have had epilepsy since age 12 and am now 60.  I have a head ache and am seizuring, mostly at night.  My blood pressure is very low and I am exhausted.  ",
"August 22, 2012",Taken for 1 to 6 months,,"I am a psychiatrist, and I have found that virtually EVERY person with major depression has episodes of irritability with loss of mental control during which the person often says or does thing which are regretted later. This complex of events is NEVER volunteered as a symptom but consistently confirmed if the physicians asks.  I have found Keppra to be uniquely useful for this complex, sometimes bringing about a near-transformation of the person's quality of life for the better. I start at very low dose 125 mg twice build up slowly, maybe 1/4 don't like it and stop, after that I've had no adverse reactions.  About one in three or four improve very dramatically, the whole quality of life is better. ",10
"April 23, 2020",Taken for 1 to 6 months,For Epilepsy:,I have been taking 3000mg daily for several months now. I have every side effect possible that I need a Carer as I cannot manage daily living. This is my fourth brand of AED in 6 months as the side effects are so terrible. I have had epilepsy for 42 yrs and only since being on AEDs that I have been this bad. Trial and error til I find what works best as I have other health conditions which limits the choices of meds,1
"February 6, 2020",Taken for less than 1 month,For Epilepsy:,I suffered from delirium from this medication levetiracetam. I didn't even remember my own name. I was in the hospital for a week and they said if I didn't come out of it within 5 days I would never come out of it. I came out on the 5th day.,1
"December 2, 2011",,For Epilepsy:,My 9 year old daughter takes this 500mg 2 times a day and it does lower the seizures by a few but not enough for the major mood swings she has been having. She is happy 1 minute and like the flip of a switch she is so angry and hard to reason with. Six medicines and not one has made a change for the better.,2
"October 22, 2016",,For Epilepsy:,"At present I am taking Lamotrigine 25mg four times a day.  Due to some speech problems during the past six months it was decided that I should change to another drug called Levetiracetam.
I have looked up the side effects for this tablet and find that the tablet has more side effects than Lamotrigine.  What makes Levetiracetam any better to use when the side effects are horrific.


Thank you, 

Lucia Palma",
"December 20, 2008",,For Seizures:,"About a year ago I was having constant headaches. I was always yelling and screaming at my wife about everything. I finally got it checked out. One doctor said that I was just depressed and wanted me to take depression pills. I sought a second opinion. It was discovered that I had a cyst in the temporal lobe of my brain. I was started on Topamax, which didn't really help. So my neurosurgeon switched me to Keppra. My attitude made an instant turn around from the third day I was taking it. My appetite is back and my wife and I enjoy each other again. The cyst is still there, but I can live with it if I have my medicines.",10
"March 8, 2009",,For Seizures:,I have been taking Keppra for 1 week now and have only had the side effect of drowziness and dizziness but there is one thing that's not on here that I have and it's a bad taste in my mouth. All the time a lot of things will make me sick if I eat them like chicken and pork they have a sewer taste in my mouth no matter how bad I brush my teeth it wont go away. I don't take any other medicines besides keppra. I have epilepsy and used to take depakote but was taken off of it when I was 18 because of weight gain. I have not had a seizure in 5 years then I got them again the doctor put me on keppra and told me it will help.,7
"May 27, 2009",,For Seizures:,"I've had seizures on and off for about 12 years and have tried Dilantin, Depakote and Tegretol. When my generalized seizures started up again this past year, I started back on Depakote, but that didn't do it. My doctor suggested Keppra and mentioned that it was filtered through the kidneys rather than the liver like the others so I tried it. I've increased the dose from 1000mg/day to 2000mg/day and so far it hasn't completely controlled my generalized seizures. Overall, this drug only seems to interfere with my concentration a little and I'm just slightly drowsy. ",7
"October 10, 2011",,For Seizures:,Our 11 year old takes this medicine for unknown seizures that occur several years apart. She seems to be very tired and irritable. She's moody to the point of insulting and disrespectful for no apparent reason. These things did not occur until she started taking the Keppra.,5
"July 28, 2009",,For Seizures:,I was diagnosed with seizures due to a car accident in 1996. I was 16 yrs old. I am now 29 yrs old. I have been on many medications for my seizures and I've noticed that levetiracetam works best for me. I was on Dilantin for a few years but the seizures just got worse.,8
"April 13, 2009",,,"I have been using Keppra, in addition to my other anti-seizure medicines, for about six years. It has been great but the generic has been horrible. I just wish that manufacturers of Keppra would make it more affordable so that people like us wouldn't get nailed when the bill comes. ",9
"November 6, 2017",Taken for 1 to 2 years,For Epilepsy:,"I've been on an ever-increasing dose for over a year now; this med doesn't want to stay in my system. I'm currently at 2k mg/day, and it still doesn't register in the blood test as a therapeutic dose. Despite this, even when I first started at very low doses, I had immediate reactions. Some very bad; killed my immune system and I got a cough so bad I cracked 2 ribs. Some very good; somehow, my long-distance vision improved. Neurologist suggested I'm in a state of ""near-constant aura"" from migraines and this med reduced that, along with some facial numbness I didn't know I had until it went away. Seizures are controlled while it's in my system.",10
"January 28, 2010",,For Seizures:,"My 4 yr old son started having seizures a few months ago. All the tests have been run and still they cannot find out what is causing them. They diagnosed him with epilepsy and started him on liquid Levetiracetam (Keppra).  Side effects were hyper-ness, not-focused, anger, rage, frustration, hard to fall asleep at night, out of control.  His UCLA Pediatric Neurologist prescribed him Lamotrigine (Lamictal) starting with a really low dose and increasing every week.  So far with decreasing the Keppra I can see a difference, and so can his teachers at pre-school.  This month January 2010 he has only had 2 grand-mals and a bunch of petit-mals. So far no side effects from the Lamotrigine. It's a day by day process.",3
"May 23, 2009",,For Seizures:,"My mother, 84 years old, was prescribed levetiracetam 250 mg twice a day for seizure related to Hypertensive Vascular lesions (multiple small infarcts). She said that she has taken her medicines(anti-hypertensives) but perhaps it was wrong and in the evening her blood pressure rose so we started medication under total supervision. Today, she had mental confusion. In the evening, she failed to recognize her daughter-in-law who came to see her. In the evening, she again tried to take away medicines on pretext of ingestion but we were careful. From next day, she gradually became normal. ",
"March 16, 2021",Taken for 10 years or more,For Epilepsy:,"I’ve been receiving this medication for years, I take 1000mg twice a day. Since 1992 I’ve been taking this medication and for some reason, when the bottle comes directly from the manufacturer, there’s never the right amount of medication in the bottle. Every bottle I’ve received from the CVS store is cut short one 2 tablets.
When this happens it throws my refill off by at least 2 days. Sadly now I’ll be short once more. 
I received a letter stating my insurance will not be covering this script. How in the world will I survive without my seizure medication. Currently take two different medication to keep my seizures under control. Can you please explain? CVS says my script will cost over 1000$, there’s no way I can afford to purchase this medication.",7
"October 8, 2021",Taken for 10 years or more,Keppra (levetiracetam) for Epilepsy:,"Keppra has been the only thing that controls my seizures. It is dangerous at higher doses. It gave me suicidal fantasies and a bi polar like personality. When I lowered the dose I feel more stable with a joy for life, but I am so fatigue 24/7. After taking it 20 years my memory is shot and I am scared I am going to get early onset dementia. However, an Epileptic has to think about surviving each day without having a seizure in a dangerous circumstance that could kill or seriously injure themselves and others. So although Keppra is not perfect by any means and it will take a lot of experimentation for the right dose, it gave me the best chance at a normal life, seizure free.",8
"August 18, 2021",Taken for 2 to 5 years,For Seizures:,"I had 5 (what we think are seizures) spread over three years.  Each one resulted in the dislocation of one shoulder or the other.  All happened during the night.  I refused any medication over the first four episodes.  After the fifth, I accepted a prescription for 500 mg tabs of levetiracetam. to be taken twice a day, morning and evening.  I purchased them, but cut the tabs in half, so I was taking only 250 mg twice a day.  This is half of what the MD recommended.  After three years, I have had no additional seizures (dislocations of my shoulder(s).  So, I guess it is working.  I have experienced none of the advertised side effects.  So I guess I am satisfied.",10
"October 29, 2021",Taken for 6 months to 1 year,Keppra (levetiracetam) for Seizures:,"Keppra did not work at all in fact it made my life a living nightmare while I was on it. All I wanted to do was sleep, my seizures were actually worse, it made me very angry at everything and also landed me in the psychiatric hospital twice.",1
"October 13, 2021",Taken for 6 months to 1 year,Keppra (levetiracetam) for Seizures:,"I started taking keppra 6 months ago… now taking 750mg morning/750mg evening.
Worst drug I’ve ever took I’m a different woman I’ve split up with my partner because of my dreadful mood swings. I feel awful cry all the time get angry very quickly. Lost weight. Memory issues bad! And getting my words mixed up very easily and I’m only 23! My neurologist is now changing me to a better drug ! Gosh don’t  take this it’s an awful drug I’d say! On the good note it has stabilised my seizures been seizure free for 6months!",1
"November 23, 2021",Taken for 2 to 5 years,Keppra (levetiracetam) for Seizures:,After going too the ER several times having seizures I was given this medication. I took It for about 2 years I had missed a dose and ended right back in the ER. After that I made sure I took this medication everyday. I had no bad side affects and never went back too the ER. This one worked well for me. I am sorry too hear about the bad side effects it caused other users.,10
"February 13, 2022",,Keppra (levetiracetam) for Seizures:,Not a big fan but I been taking it for over 2 years it's up to 1000mg night 750 morning no seizures but minor panic attacks and the mood swings are on and off if I miss 1 day or run out I am guaranteed to have seizure. I don't like it or the moods I went from add ADHD hype kid to sitting around doing nothing it's like take the meds to sit down and chill motivation reducer and mood swings if I could have never started the meds and have a seizure or 2 a year I would have did that instead taking all these meds everyday to miss 1 day and guaranteed to have a seizure is just backwards hard to move around freely taking all the meds,4
"November 8, 2021",Taken for 10 years or more,Keppra (levetiracetam) for Epilepsy:,"This 'Med'/Keppra/Brivatiracetam always been Neuro's 1st choice since diagnosed in 2008 for 'Opiate induced Epilepsy' @30 (3000mg's). Not helped 'Absent' or 'Nocturnal Seizures'! Would take any 'Med' to avoid Sleep-Wandering, biting Mouth to shreds & various injuries when awaken. Keppra = No Thanks..The SIZE of the Tab's are scary enough, increased anxiety, zombified 24/7, terrible lethargy, that KEPPRA RAGE & negative feelings as others have described.. (Tegretol, Clobezam + Zebinix are helping more tbh)
The gut feeling with others experiences on this 'Med' confirms suspicions. Bless all..",1
"January 22, 2022",Taken for 6 months to 1 year,Keppra (levetiracetam) for Seizures:,"I was on 3000mg per day for complex partial seizures ,mainly having absence variation. It only took a week of taking this stuff before horrific nightmares started occurring. Normally a very peaceful person and virtually nothing could upset me. On keppra more like a ticking time bomb. I distanced everyone from myself and went into complete isolation so that when the keppra rage came on no one was around. When it would hit it was literally like the rage and anger seen from the incredible hulk. Extreme anger and I felt I could destroy anything. Normally it hit during the night so I would grab on to the mattress tightly sweating profusely in a rage . Many times that would follow the horrible nightmares. I wound up quitting my job cause I couldn't function in the workplace while still having absence seizures and going in and out of consciousness. Don't let your neurologist convince you to go on this drug. It can have devastating effects and they will make no mention of that beforehand.",2
"September 28, 2021",Taken for 1 to 2 years,Keppra (levetiracetam) for Seizures:,"I tried lamotrigine twice. Unfortunately it caused very swollen lymph nodes with fever. I took Keppra 750mg twice a day for a few months. My kidneys couldn't handle it. I then stopped and tried again, ended up taking 500mg twice a day. I believe Keppra does stop seizures to some extent, although it causes side effects that are unbearable over time. The biggest issues were personality changes, I became a different human, lacked empathy, very moody and hardly happy. I did have bouts of aggression but for me, it was better than my previous aggressive issues before starting Keppra. Couldn't complete tasks, memory problems, libido problems, insomnia, lots of trouble focusing, I had no motivation & lots of sadness, my muscles ached, I couldn't train at the gym as much as I did before. I felt like I wasn't living my own life. I felt the cost of controlling seizures are just too high. It will work if you can live like a zombie.",5
"February 12, 2021",Taken for 2 to 5 years,Keppra (levetiracetam) for Seizures:,I had no option but to have the Keppra dose reduced from 300mg to nothing over a period of two years as I suffered far too many side effects including bright red blood in my stools. There were many other side effects too.,1
"September 18, 2021",Taken for 10 years or more,For Epilepsy:,"Keppra has worked so far for the last 14 years. When compared to the other 
1 AED (lamictal) that I've been on, its the better choice. But, if you are on it or about to start taking it, make sure to look at other options. Whether your male or female Keppra will negatively affect your sex life and will seriously impact your ability to reproduce. I wasn't aware of this side effect until recently but it has affected me since I started. As a result I'm now infertile. Also in todays society if sexual relations in a relationship are on the rocks, a relationship will most likely end in at least 1 partner cheating. Also avoid lamictal as the FDA has a warning on the side-effects (kidney disease). It also causes cognitive impairment ie symptoms resemble those of dementia. Every 4 years I have to decrease the lamictal dose by 100mg due to the side-effects. Klonazepam as well as any anti-depression AED also can cause infertility.",5
"September 7, 2021",Taken for 2 to 5 years,Keppra (levetiracetam) for Epilepsy:,"I have been on Keppra 500mg/twice a day, for four years and haven't had a seizure! It was hard to adjust to and on days where I'm overtired, the side effects can happen; moodiness, insomnia, etc. But I'll take it and I'm so glad the seizures aren't happening!!",8
"February 10, 2022",Taken for 1 to 6 months,For Epilepsy:,"Just wanted to do a follow-up to my comment @ 14 months ago. I am now on 400mg daily of Vimpat.  I am no longer on levetiracetam however I am still experiencing side effects of levetiracetam cognitive issues/confusion/dizziness/lightheadedness/anxiety/depression.  I worked corrections & was a go getter & very good at my job, now I don't want to leave the house & struggle at jobs.  I have had 3 EEG's & 1 MRI, I still have seizure activity & medical professionals I have discussed my side effects I had with levetiracetam state I may never get back to my normal self.  My neurologist has never addressed this possibility and told me 14 months ago nobody has problems with Keppra/levetiracetam.  Please advocate for yourself when encountering med change",1
"August 26, 2021",Taken for 10 years or more,Keppra (levetiracetam) for Epilepsy:,"I started Keppra XR in 2010, 2250 mg daily and have been seizure FREE to-date. First month was a bit rough as I felt disoriented and fatigued. Had a bit of a hiccup when my NOT so usual doctor switched me to immediate release generic. That was terrible!  Suicide ideation, anger, and hostility. Life was really awful within 24 hours on that crap!  Even got in trouble with the law by day two!  Knowing that wasn’t me, I went back to my regular and much loved doctor. Although not covered under my HMO, I needed my doctor and Keppra XR Brand. I have no side effects other than I sometimes feel a little euphoric about an hour after my morning dose. Very satisfied with the results and living my best life.",10
"January 19, 2022",Taken for 1 to 2 years,Keppra (levetiracetam) for Epilepsy:,"For us Keppra was not the right medicine. My son started on this medication at 6 months old and was on it till about 2.5 years old. It didn't seem to help with seizures and also seemed to cause aggression issues. Once we removed this medication his over all attitude changed for the better.

I will say that while on it one thing that helped with the aggression was B6 vitamin.",1
"January 10, 2022",Taken for 1 to 2 years,Keppra (levetiracetam) for Epilepsy:,I took this medication during my pregnancy with my youngest son. I had almost 160 seizures during the pregnancy plus I was a horrible person to be around due to the constant irritability. It was horrible. My son was delivered early to try to get me on a better medicine. My doctor suggested we try it again after the pregnancy and it still didn't work. Horrible medicine!,1
"October 9, 2021",Taken for 10 years or more,For Seizures:,"I went on levetiracetam about 10 years ago after being identified with focal continuous seizures.  After seizuring for 65 hours, Keppra was the only medication that made it stop.  For a month afterwards I found myself, a usually calm, patient person, totally grumpy and aggressive.  I did not like myself anymore.  I talked to my GP and she put me on Citalopram Hydrobromide, 20 mg once a day.  She felt it was anxiety and would take 4-6 weeks to help.  Within two days I was back to my old self.  I have continued to take both ever since and have had no side effects from either.  I told my new neurologist about this.  He was interested.",10
"November 12, 2021",Taken for 1 to 6 months,Keppra (levetiracetam) for Seizures:,"Keppra was hell for me, depressing side effects, my wife found me on our 12 story balcony leading over edge saying I think it would be better to jump!
I was told to use CBD 3 year ago, I have NOT had a seizure since!!! Get off these drugs!!",1
"July 16, 2021",Taken for 10 years or more,For Epilepsy:,"I have been taking keppra for almost 19 years and it saved me but at a funny cost.After the first keppra rage, strange thing, everything is fine and then I would get feelings of anger and when ever it did, I had no reason to feel angry like standing in line etc. After 4 month's on taking 1000x 2 twice a day, I became  seizure free  and have been for over 18 years . Never had any good control on any other medications in the past , but when I would suddenly get feelings of anger I begin to see that keppra was speeding up my thinking and made me realize I now had more time to think . Aura's started about 3 month's ago, see if the DR wants to up my dose , age may be due to this . amazing drug though works well .",10
"November 18, 2021",Taken for 2 to 5 years,Keppra (levetiracetam) for Seizures:,"I'm taking keppra, depakote and abilfy and I would get seizures all of the time and I googled about them a I got a response that 1 or 2 beer would not hurt and guess what my seizures went away - no lie awesome.",8
"January 11, 2022",Taken for 1 to 2 years,Keppra (levetiracetam) for Epilepsy:,I nearly died in hospital from epilepsy. My doctor prescribed Keppra and now I take Keppra at home my epilepsy problems have gradually disappeared. I take it three times a day in liquid form and it is easy to take but it doesn’t taste good,10
"October 10, 2021",Taken for 5 to 10 years,Keppra (levetiracetam) for Epilepsy:,"I was prescribed this drug after my first episode, didn't have the second seizure until three years later after missing a couple of doses. So I assume it worked well and I didn't suffer any physical side effects as my doctor kept monitoring the drug level through blood tests until she found the right amount.

HOWEVER, this drug literally made me a very horrible person, a bad guy, someone that I remember and I feel disgusted by, I feel embarrassed. I ruined some relationships and career opportunities. I was put into SSRIs and they didn't help but made things worse. I was in a rage all the time, I call it Kepprage

After another violent seizure, I was prescribed Lamictal which counterbalanced Keppra's psychological side effect",5
"September 24, 2021",Taken for less than 1 month,Keppra (levetiracetam) for Seizures:,"My daughter all of a sudden had a seizure one day while out with a friend.  ER did a bunch of tests,  saw nothing,  sent her home. Every day for a week after that,  she wouldn't have the seizures where you buck and shake,  but instead they would make her stare off almost like she was blind and speak jibberish. After day 7, I took her to ER, different hospital.  They kept her for 5 days doing test after test.  MRI,EEG, CT SCAN,  even a Lumbar puncture.  Nothing,  no answer.  Even the dr saw what was happening because she had an episode while at hospital.  She couldn't stop spitting up as well. I don't say vomit cause it was not food. They discharged her with a prescription of Keppra, 3 pills 2x a day.  I forget the mg, but seemed really high when they couldn't even give us a direct diagnosis.  (She is 19). About day 2 on Keppra ER, she was a completely different person.  She started talking so fast, calling people every hour speaking about unrealistic things,  she would always want to GO ,",1
"August 24, 2021",Taken for 2 to 5 years,Keppra (levetiracetam) for Seizures:,"I was put on Keppra and at first thought they were amazing as my grand mal seizures had just stopped! It’s not what they do for epilepsy that should be debated with this medication it’s what they do to your mind, I was sooooo depressed but had never been depressed before so I just let it go on and on until one night I tried to take my own life, funnily enough with Keppra! If I was rating this medication on solely stopping seizures it would get a 10 but I think when they’re offering this out they should maybe balance it out with an anti depressant",1
"July 27, 2021",Taken for 1 to 6 months,Keppra (levetiracetam) for Seizures:,"I was put on this medication after ONE seizure with no history or seizures of any kind. This medication is HORRIBLE!!! I plead with anyone who is taking this to ask for help and if you have a loved one on it, know that they need your help. It causes severe confusion, nose bleeds, aggression, bad dreams & irritability to name a few. My dr was adamant that I needed it but when I finally forgot to take it one day I had a moment of clarity & looked up it’s side affects. I was floored that I was ever put on it. It was by far the worst experience I have ever had with a med, especially one I didn’t need! I weaned myself off of it and worry about long term effects from taking it for so long. I implore everyone to find something else if you suffer from seizures & ask a loved one to help you if you are having any of these horrific side affects. God bless you & Good luck to you all! I give it a scale of 10 on effects for VERY negative side effects.",10
"July 27, 2021",Taken for 5 to 10 years,Keppra (levetiracetam) for Seizures:,"Was on the highest dose (1gram). Drowsy, sleeping way too much, eating one meal a day, irritated, lack of energy and what prescribed to me as a depressant. 
I'm currently on 500mg with a bit more energy but I'm being weaned off completely after 8 years of misery.
I genuinely can't wait until the day where I don't have to take any more keppra.
I would advise anyone who is going on to keppra/levetiracetam to ask questions to their neurologist or epileptic nurse before taking.",4
"October 18, 2021",Taken for 1 to 6 months,Keppra (levetiracetam) for Seizures:,"Keppra is the one and only seizure drug that at least keeps Grand mal at bay as of having surgery without any horrendous side effects. It also profoundly reduces my appetite which is great for me as someone with a naturally voracious one.
It doesn't control my simple focal seizures particularly well is the only negative.",9
"July 9, 2009",,For Seizures:,"My 22 month old daughter has been on it for 1 1/2 weeks. Is done to two seizures a day but she is clingy and irritable. Her P.T came and she screamed the whole time she was here, usually she works well with her.",5
"November 19, 2021",,For Seizures:,"This medication is used for my almost 17 year old son who was diagnosed with JME at 12. He had 3 tonic clinic seizures. Zero seizures for 3 years so neuro decided to attempt to wean him from meds. Two months after weaning at 15 yo, he had a relapse and was put back on 500mg twice a day. So far 1.5 years seizure free, he has his license. His younger brother experienced the same thing and has the same diagnosis. As for side effects, they both experienced the several weeks of severe mood swings. Physical activity helps a lot with that, we took lots of walks, played cards, drew, etc.. They both swim competitively and have full lives; play instruments, traveled to Europe (including jet lag) all seizure free with this med. We have been training them to be responsible with regular timers and discipline if they forget to take it. We are trying to set them up for success as adults. Thankful that this medication has worked so well for us.",10
"October 8, 2021",Taken for 2 to 5 years,Keppra (levetiracetam) for Seizures:,"Had first seizure at age 73.  MRI didn't reveal anything. Dr prescribed 750 mg twice a day. Questioned such a high dose and he said some people take 3000 to 5000 MG a day.  Have not had a seizure in 3 years but side effects are horrible.  Lightheadness, weakenss, anger, short of breath, loss of balance, drowsiness, ear infections.  I am ready to reduce dosage and try to stop taking it all together.",8
"February 2, 2022",Taken for 5 to 10 years,Keppra (levetiracetam) for Seizures:,"I was on Tegretol 400 mg 2 x a day a day for a decade or more and had breakthrough seizures periodically, usually one every 3-4 years. Also had auras at times. After a mild seizure while walking for exercise 5-6 years the doc tried to switch me to Depakote and the problems began. I was switched back to Tegretol and Keppra 1000mg 2 x a day was added as a secondary drug. I have been seizure free for 6+ years and feel great. Only issue has been weight gain.",10
"August 26, 2013",,Keppra (levetiracetam) for Seizures:,"Been on Keppra for 1 month. No seizures but very tired, depressed and angry. 500mg morning, 500mg evening. ",
"February 26, 2019",Taken for 5 to 10 years,Keppra (levetiracetam) for Seizures:,This drug does work but it also makes me very depressed.,
"December 27, 2007",,Keppra (levetiracetam) for Seizures:,"Keppra has been a difficult drug for me. I have had mood swings. Also have mouth sores, no sleep, anger and agitation.",
"April 12, 2016",,Keppra (levetiracetam) for Seizures:,"I love this stuff, once we got the seizures under control with correct dose for me, I have had NO side effects, and my headaches stopped",10
"February 16, 2020",,Keppra (levetiracetam) for Seizures:,Been on Keppra for 10?days after second seizure. Have had  thoughts of suicide.,1
"January 9, 2016",,Keppra (levetiracetam) for Seizures:,"Stopped seizures, caused strange behavior and severe depression.",7
"July 29, 2012",Taken for less than 1 month,Keppra (levetiracetam) for Seizures:,"Horrible side effects immediately. Could not finish a sentence, felt drunk and tired. ",1
"March 3, 2008",,Keppra (levetiracetam) for Seizures:,"My neurologist put me on Keppra for migraines and hot flashes-works wonderfully well!!!!!
I have a life again!",9
"January 16, 2016",Taken for 5 to 10 years,Keppra (levetiracetam) for Seizures:,"Falling asleep most of the day and feeling zonked out, they do help but there must be a kinder drug they could use  on us.  Also I am grumpy but then that could be me.  xx",
"April 15, 2016",Taken for less than 1 month,Keppra (levetiracetam) for Seizures:,Within a week suffered suicidal thoughts psychosis hallucinations rages and self harming acts!,1
"November 21, 2014",,Keppra (levetiracetam) for Seizures:,My daughter was put on Keppra when she was 14 months old & she walked like she was drunk after she started on it.  The doctor said not to ever give her Keppra again!!,1
"January 22, 2020",Taken for 1 to 2 years,Keppra (levetiracetam) for Seizures:,"Keppra makes me sleepy, so I take it before bed.  Only other side effect is nightmares, with talking, flailing and swearing in my sleep.  Lamictal and Topomax had worse side effects for me.",9
"August 22, 2017",,Keppra (levetiracetam) for Seizures:,Do not take keppa! ,1
"October 26, 2019",Taken for 1 to 2 years,Keppra (levetiracetam) for Epilepsy:,This medication has caused me to lose 3 months of my memory which was never regained.  Why is it also on a recall list and being prescribed?,1
"February 2, 2009",,Keppra (levetiracetam) for Seizures:,"Keppra works great for me.  Been on it since August 2008 and
my seizures have been under control.  I am a 74 year old male
had two strokes with scar tissue causing seizures",10
"April 12, 2019",Taken for less than 1 month,Keppra (levetiracetam) for Epilepsy:,"Keppra made me extremely dizzy to the extent I had to hold onto furniture to keep from falling down. My doctor put me on lamotrigine. During the switch, I had a grand mal.",1
"November 14, 2020",Taken for 5 to 10 years,Keppra (levetiracetam) for Epilepsy:,Totally halted my seizures with this when nothing else could. Life changing.,10
"November 22, 2008",,Keppra (levetiracetam) for Seizures:,I have tonic clonic epilepsy.  It totally controls my seizures. I haven't had any since I've been taking it - for about two years now.,10
